gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,g,po,a,tc,e,fldPct,ci,pb,sba,csb,idp
6566109,3/22/26,softball,Glenville St.,1.0,Macie Duvall,88,PR,11243350.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Delaney Warnick,4,SS,9657270.0,1,1,1,2,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Addie Hicks,2,PR,9668972.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Emily Nolan,30,C,9661605.0,1,3,0,3,0,1.0,0,0,1,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Karlie Burdick,1,PR,9657420.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Kylee Goodman,44,3B,9668991.0,1,0,2,2,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Alli Hypes,10,PH/3B,9654652.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Lillian Burns,15,DH,11243334.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Hannah Howe,17,1B,9666720.0,1,11,0,12,1,0.917,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Emma McLean,13,CF,9668914.0,1,2,0,2,0,1.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,Alexis Harward,6,RF,11243327.0,1,0,0,0,0,0.0,0,0,0,0,0
6566109,3/22/26,softball,Glenville St.,1.0,AndiJo Howard,32,PH,9668498.0,1,0,0,0,0,0.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Mia Arndt,9,CF,9657752.0,1,5,0,5,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Corrine Wright,23,2B,11250927.0,1,1,0,1,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Cam Man,17,SS,11250904.0,1,0,1,1,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Gianna Welsh,14,C,9669172.0,1,2,0,2,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Bella Moudy,11,PR,11250911.0,1,0,0,0,0,0.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Shania Cope,21,DP,11250884.0,1,0,0,0,0,0.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Jana Hess,4,1B,9657926.0,1,4,0,4,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Emma Henry,33,LF,9656036.0,1,2,0,2,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Gia LaBrie,15,3B,9670529.0,1,0,3,3,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,Point Park,,Kaylee Fabiano,32,RF,11251543.0,1,4,0,4,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Paytyn Tucker,5,CF,9659682.0,1,3,0,3,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Sara Simon,99,RF,9658068.0,1,1,0,1,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Jaden Conrad,3,2B,9668020.0,1,3,1,4,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Rylee Mangold,20,P,11233280.0,1,0,0,0,0,0.0,0,0,5,0,0
6566119,3/22/26,softball,West Liberty,1.0,Annaliese Davis,8,DP,11233273.0,1,0,0,0,0,0.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Jillian Morr,37,3B/C,9655608.0,1,2,1,4,1,0.75,0,0,2,0,0
6566119,3/22/26,softball,West Liberty,1.0,Isabella McKee,12,1B,9658270.0,1,5,0,5,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Kassydi Harris,38,PR,9664222.0,1,0,0,0,0,0.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Cheyenne Reese,28,C,11233294.0,1,2,0,3,1,0.667,0,0,3,0,0
6566119,3/22/26,softball,West Liberty,1.0,Shelby Harris,17,3B,9669179.0,1,1,1,2,0,1.0,0,0,0,0,0
6566119,3/22/26,softball,West Liberty,1.0,Delaney Deitrick,13,LF,11233276.0,1,1,0,1,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Aalana Kimble,1,RF,9668129.0,1,2,0,2,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Evelynn Rybicki,13,RF,9661923.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Faith Maloney,2,CF,9656451.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Katelyn Pnacek,8,CF,9664015.0,1,2,0,2,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Natalie Savage,33,3B,9661194.0,1,0,1,1,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Emma Helvie,29,C,9656664.0,1,13,0,13,0,1.0,0,0,1,0,0
6566103,3/22/26,softball,Saginaw Valley,,Emily Schmeltz,7,PR,9667458.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Olivia Elliott,20,DP,9665224.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Emily Beckas,27,PR,9666917.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Emma Bolding,5,PR,9655462.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Lillia Sherman,31,PH,9664238.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Mya Purdy,10,SS,9656179.0,1,0,2,2,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Kenzie Bromley,21,2B/LF,9661502.0,1,2,0,2,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Ella Schneider,25,1B,9659670.0,1,3,0,3,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Ella Reifschneider,16,LF/CF,9665348.0,1,1,0,1,0,1.0,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Lauren Evans,9,3B,9663726.0,1,0,2,3,1,0.667,0,0,0,0,0
6566103,3/22/26,softball,Saginaw Valley,,Jenna Morse,22,2B,9658367.0,1,0,0,0,0,0.0,0,0,0,0,0
6566103,3/22/26,softball,Davenport,1.0,Chloe Bruman,5,LF,11237801.0,1,2,0,2,0,1.0,0,0,0,0,0
