year,team,rpi_rank,in_tournament,is_host,w,l,q1_w,q1_l,q2_w,q2_l,q1q2_w,q1q2_g,q1q2_pct,note
2023,Army West Point,89,True,False,38,16,3,6,0,0,3,9,0.3333,
2023,William & Mary,90,False,False,32,25,2,8,8,8,10,26,0.3846,
2023,Old Dominion,91,False,False,32,23,3,8,6,8,9,25,0.36,
2023,USC Upstate,92,False,False,38,22,3,11,0,1,3,15,0.2,
2023,Houston,93,False,False,36,23,2,2,6,9,8,19,0.4211,
2023,Lipscomb,94,True,False,36,24,2,9,6,5,8,22,0.3636,
2023,App State,95,False,False,30,25,6,13,2,2,8,23,0.3478,
2023,Illinois,96,False,False,25,27,5,12,7,5,12,29,0.4138,
2023,San Jose St.,97,True,False,31,25,1,4,3,4,4,12,0.3333,
2023,Liberty,98,False,False,27,31,3,13,3,8,6,27,0.2222,
2023,Alabama St.,99,False,False,41,18,0,3,3,3,3,9,0.3333,
2023,Georgia St.,100,False,False,31,28,1,12,9,9,10,31,0.3226,
2023,Nebraska,101,False,False,33,23,3,7,4,6,7,20,0.35,
2023,Ga. Southern,102,False,False,27,29,6,10,4,11,10,31,0.3226,
2023,Ball St.,103,True,False,36,21,3,7,2,6,5,18,0.2778,
2023,James Madison,104,False,False,31,25,1,12,7,7,8,27,0.2963,
2023,Wichita St.,105,False,False,30,25,5,3,5,10,10,23,0.4348,
2023,Nicholls,106,True,False,34,22,1,2,8,6,9,17,0.5294,
2023,Eastern Ill.,107,True,False,38,19,1,2,5,2,6,10,0.6,
2023,Central Mich.,108,False,False,34,23,0,2,5,5,5,12,0.4167,
2023,UT Arlington,109,False,False,29,29,1,6,2,5,3,14,0.2143,
2023,LMU (CA),110,False,False,29,24,3,7,4,3,7,17,0.4118,
2023,Portland,111,False,False,31,23,3,5,3,4,6,15,0.4,
2023,Kansas,112,False,False,25,32,7,18,1,5,8,31,0.2581,
2023,Delaware,113,False,False,30,29,2,11,6,9,8,28,0.2857,
2023,Rider,114,True,False,35,19,2,4,2,1,4,9,0.4444,
2023,UCF,115,False,False,33,26,3,6,5,6,8,20,0.4,
2023,Morehead St.,116,False,False,36,20,1,10,0,0,1,11,0.0909,
2023,McNeese,117,False,False,35,23,0,2,7,6,7,15,0.4667,
2023,San Diego,118,False,False,24,25,1,9,5,6,6,21,0.2857,
2023,Penn,119,True,False,32,14,0,3,3,3,3,9,0.3333,
2023,Lamar University,120,False,False,32,23,2,2,7,6,9,17,0.5294,
2023,Central Conn. St.,121,True,False,36,12,0,3,0,1,0,4,0.0,
2023,Mercer,122,False,False,33,25,3,5,6,9,9,23,0.3913,
2023,Maine,123,True,False,32,19,0,3,2,1,2,6,0.3333,
2023,Hofstra,124,False,False,26,26,2,12,2,5,4,21,0.1905,
2023,Abilene Christian,125,False,False,35,24,1,3,7,11,8,22,0.3636,
2023,Fairfield,126,False,False,37,18,0,1,2,3,2,6,0.3333,
2023,Columbia,127,False,False,23,22,6,7,1,4,7,18,0.3889,
2023,Creighton,128,False,False,25,24,3,7,4,7,7,21,0.3333,
2023,Louisiana Tech,129,False,False,28,31,2,10,6,8,8,26,0.3077,
2023,Southeastern La.,130,False,False,25,25,2,5,4,9,6,20,0.3,
2023,UTRGV,131,False,False,30,26,0,2,3,7,3,12,0.25,
2023,Florida A&M,132,True,False,29,28,0,3,3,9,3,15,0.2,
2023,Jacksonville,133,False,False,34,24,4,4,4,10,8,22,0.3636,
2023,Stetson,134,False,False,35,23,1,3,1,3,2,8,0.25,
2023,UIW,135,False,False,28,26,0,4,6,5,6,15,0.4,
2023,Michigan,136,False,False,28,28,5,11,7,8,12,31,0.3871,
2023,Memphis,137,False,False,29,28,0,6,9,11,9,26,0.3462,
2023,Southern Ill.,138,False,False,30,27,1,8,1,3,2,13,0.1538,
2023,UIC,139,False,False,28,25,2,6,1,3,3,12,0.25,
2023,South Alabama,140,False,False,23,31,0,9,9,9,9,27,0.3333,
2023,Air Force,141,False,False,28,31,1,7,7,9,8,24,0.3333,
2023,Northwestern St.,142,False,False,29,27,0,6,3,6,3,15,0.2,
2023,San Diego St.,143,False,False,24,29,1,9,2,6,3,18,0.1667,
2023,UNC Greensboro,144,False,False,25,34,2,9,9,12,11,32,0.3438,
2023,Penn St.,145,False,False,25,25,4,10,1,6,5,21,0.2381,
2023,Utah,146,False,False,22,32,4,14,3,7,7,28,0.25,
2023,Georgetown,147,False,False,30,27,5,10,0,2,5,17,0.2941,
2023,Seton Hall,148,False,False,31,24,3,8,1,1,4,13,0.3077,
2023,Valparaiso,149,False,False,20,27,1,8,1,5,2,15,0.1333,
2023,Bethune-Cookman,150,False,False,33,27,0,6,2,6,2,14,0.1429,
2023,Utah Valley,151,False,False,34,24,0,0,8,8,8,16,0.5,
2023,Bryant,152,False,False,26,24,1,3,1,6,2,11,0.1818,
2023,Western Ky.,153,False,False,33,26,1,10,5,1,6,17,0.3529,
2023,Princeton,154,False,False,24,23,2,6,3,5,5,16,0.3125,
2023,Stony Brook,155,False,False,23,29,3,12,3,10,6,28,0.2143,
2023,Gardner-Webb,156,False,False,31,25,3,8,2,2,5,15,0.3333,
2023,Little Rock,157,False,False,31,23,1,1,1,5,2,8,0.25,
2023,Winthrop,158,False,False,28,28,0,8,2,6,2,16,0.125,
2023,Saint Joseph's,159,False,False,28,24,1,3,0,7,1,11,0.0909,
2023,Tulane,160,True,False,19,40,3,17,3,1,6,24,0.25,
2023,Cincinnati,161,False,False,24,33,1,13,4,7,5,25,0.2,
2023,Middle Tenn.,162,False,False,27,29,1,10,2,6,3,19,0.1579,
2023,Western Mich.,163,False,False,21,31,0,12,1,3,1,16,0.0625,
2023,Kennesaw St.,164,False,False,25,29,2,9,3,9,5,23,0.2174,
2023,St. John's (NY),165,False,False,28,25,1,2,5,12,6,20,0.3,
2023,California Baptist,166,False,False,28,30,2,8,4,5,6,19,0.3158,
2023,North Florida,167,False,False,28,27,1,2,4,9,5,16,0.3125,
2023,Seattle U,168,False,False,21,32,2,9,2,8,4,21,0.1905,
2023,Tarleton St.,168,False,False,26,26,1,4,2,11,3,18,0.1667,
2023,South Fla.,170,False,False,21,39,2,8,8,15,10,33,0.303,
2023,Cal Poly,171,False,False,21,35,2,5,6,18,8,31,0.2581,
2023,UMBC,172,False,False,30,27,1,6,2,3,3,12,0.25,
2023,Murray St.,173,False,False,31,28,1,3,1,4,2,9,0.2222,
2023,North Dakota St.,174,False,False,23,30,1,11,2,6,3,20,0.15,
2023,Rice,175,False,False,21,37,1,13,5,11,6,30,0.2,
2023,Charleston So.,176,False,False,22,28,1,12,0,1,1,14,0.0714,
2023,Baylor,177,False,False,20,35,3,17,5,8,8,33,0.2424,
2023,Eastern Mich.,178,False,False,27,26,0,1,3,6,3,10,0.3,
2023,Toledo,179,False,False,26,29,1,6,1,5,2,13,0.1538,
2023,Canisius,180,False,False,26,25,0,6,2,8,2,16,0.125,
2023,Eastern Ky.,181,False,False,29,30,0,4,4,4,4,12,0.3333,
2023,A&M-Corpus Christi,182,False,False,24,30,0,5,6,9,6,20,0.3,
2023,Fresno St.,183,False,False,30,27,1,1,2,5,3,9,0.3333,
2023,ETSU,184,False,False,26,29,0,5,3,11,3,19,0.1579,
2023,Sacramento St.,185,False,False,30,26,1,2,2,5,3,10,0.3,
2023,Jacksonville St.,186,False,False,27,30,2,8,2,9,4,21,0.1905,
2023,George Mason,187,True,False,34,25,0,3,0,3,0,6,0.0,
2023,N.C. A&T,188,False,False,19,28,3,9,1,6,4,19,0.2105,
2023,BYU,189,False,False,24,28,0,4,6,9,6,19,0.3158,
2023,Pepperdine,190,False,False,19,30,3,7,5,8,8,23,0.3478,
2023,UAB,191,False,False,17,36,2,10,5,10,7,27,0.2593,
2023,Austin Peay,192,False,False,26,32,0,8,3,7,3,18,0.1667,
2023,SFA,192,False,False,22,28,2,1,0,8,2,11,0.1818,
2023,Rhode Island,194,False,False,23,29,1,7,3,3,4,14,0.2857,
2023,Dayton,195,False,False,26,34,0,8,1,3,1,12,0.0833,
2023,Bucknell,196,False,False,23,23,0,4,1,4,1,9,0.1111,
2023,Niagara,197,False,False,24,22,1,0,2,8,3,11,0.2727,
2023,Saint Mary's (CA),198,False,False,23,28,1,3,2,2,3,8,0.375,
2023,Illinois St.,199,False,False,20,30,1,5,1,2,2,9,0.2222,
2023,FIU,200,False,False,21,34,1,7,5,14,6,27,0.2222,
2023,Gonzaga,201,False,False,18,34,0,12,4,14,4,30,0.1333,
2023,Northern Ky.,202,False,False,30,27,0,7,1,3,1,11,0.0909,
2023,Ohio,203,False,False,19,30,0,9,0,1,0,10,0.0,
2023,Western Caro.,204,False,False,21,33,1,10,4,8,5,23,0.2174,
2023,Southeast Mo. St.,205,False,False,26,30,0,6,3,6,3,15,0.2,
2023,Purdue,206,False,False,24,29,2,9,2,6,4,19,0.2105,
2023,Presbyterian,207,False,False,21,34,1,10,2,3,3,16,0.1875,
2023,Minnesota,208,False,False,18,34,2,9,6,11,8,28,0.2857,
2023,UMass Lowell,209,False,False,20,35,0,10,3,6,3,19,0.1579,
2023,Bradley,210,False,False,16,32,0,5,2,9,2,16,0.125,
2023,Monmouth,211,False,False,16,30,1,2,1,16,2,20,0.1,
2023,UNLV,212,False,False,21,30,1,6,4,7,5,18,0.2778,
2023,High Point,213,False,False,20,34,2,13,0,2,2,17,0.1176,
2023,UNC Asheville,214,False,False,26,26,0,7,1,1,1,9,0.1111,
2023,Oakland,215,False,False,29,31,1,5,2,9,3,17,0.1765,
2023,SIUE,216,False,False,26,28,0,0,3,4,3,7,0.4286,
2023,Grambling,217,False,False,29,26,0,5,0,1,0,6,0.0,
2023,Quinnipiac,218,False,False,30,26,0,6,1,4,1,11,0.0909,
2023,Jackson St.,219,False,False,28,25,0,1,2,7,2,10,0.2,
2023,Belmont,220,True,False,27,33,0,9,4,3,4,16,0.25,
2023,Davidson,221,False,False,30,24,0,5,0,1,0,6,0.0,
2023,Nevada,222,False,False,20,33,2,2,1,9,3,14,0.2143,
2023,Arkansas St.,223,False,False,20,31,1,9,2,8,3,20,0.15,
2023,NJIT,224,False,False,22,31,1,6,1,0,2,8,0.25,
2023,VCU,225,False,False,25,30,1,5,0,3,1,9,0.1111,
2023,Marshall,226,False,False,16,37,0,9,1,12,1,22,0.0455,
2023,Binghamton,227,False,False,29,23,0,4,0,0,0,4,0.0,
2023,Bowling Green,228,False,False,20,30,1,4,2,9,3,16,0.1875,
2023,George Washington,229,False,False,21,34,0,5,1,6,1,12,0.0833,
2023,UC Davis,230,False,False,17,37,1,11,1,14,2,27,0.0741,
2023,Richmond,231,False,False,27,28,1,4,0,1,1,6,0.1667,
2023,Longwood,232,False,False,23,31,1,8,0,4,1,13,0.0769,
2023,Towson,233,False,False,19,37,0,9,2,13,2,24,0.0833,
2023,South Dakota St.,234,False,False,24,28,0,6,1,2,1,9,0.1111,
2023,Saint Louis,235,False,False,33,23,0,0,0,3,0,3,0.0,
2023,Texas Southern,236,False,False,31,22,0,4,0,3,0,7,0.0,
2023,New Mexico,237,False,False,26,25,1,4,2,0,3,7,0.4286,
2023,The Citadel,238,False,False,23,31,0,8,0,4,0,12,0.0,
2023,Yale,239,False,False,17,23,0,0,3,7,3,10,0.3,
2023,Butler,240,False,False,12,43,1,12,2,2,3,17,0.1765,
2023,Sacred Heart,241,False,False,28,30,0,4,2,4,2,10,0.2,
2023,Akron,242,False,False,21,34,1,9,0,1,1,11,0.0909,
2023,UT Martin,243,False,False,22,34,0,4,1,5,1,10,0.1,
2023,VMI,244,False,False,26,29,2,6,1,5,3,14,0.2143,
2023,Central Ark.,245,False,False,23,31,1,3,1,8,2,13,0.1538,
2023,Harvard,246,False,False,20,24,1,1,3,9,4,14,0.2857,
2023,Mount St. Mary's,247,False,False,25,27,0,3,1,3,1,7,0.1429,
2023,Southern U.,248,False,False,23,28,0,3,0,7,0,10,0.0,
2023,Miami (OH),249,False,False,21,35,0,6,6,8,6,20,0.3,
2023,Navy,250,False,False,23,27,0,2,1,3,1,6,0.1667,
2023,Lehigh,251,False,False,24,26,0,0,0,3,0,3,0.0,
2023,Youngstown St.,252,False,False,19,36,0,9,3,3,3,15,0.2,
2023,ULM,253,False,False,17,37,2,9,3,9,5,23,0.2174,
2023,Tennessee Tech,254,False,False,21,34,1,6,2,5,3,14,0.2143,
2023,Wagner,255,False,False,32,24,0,3,0,1,0,4,0.0,
2023,Queens (NC),256,False,False,17,38,0,3,1,7,1,11,0.0909,
2023,FDU,257,False,False,31,21,0,0,1,2,1,3,0.3333,
2023,CSU Bakersfield,258,False,False,18,34,2,11,2,10,4,25,0.16,
2023,Houston Christian,259,False,False,11,37,0,3,3,18,3,24,0.125,
2023,Lafayette,260,False,False,15,37,0,1,2,10,2,13,0.1538,
2023,Milwaukee,261,False,False,25,32,0,6,3,0,3,9,0.3333,
2023,Fordham,262,False,False,19,36,0,3,0,3,0,6,0.0,
2023,Villanova,263,False,False,14,37,0,4,1,12,1,17,0.0588,
2023,Manhattan,264,False,False,22,34,0,3,1,5,1,9,0.1111,
2023,Omaha,265,False,False,21,28,0,4,3,6,3,13,0.2308,
2023,UC Riverside,266,False,False,11,41,1,6,3,12,4,22,0.1818,
2023,Northwestern,267,False,False,10,40,1,13,1,11,2,26,0.0769,
2023,San Francisco,268,False,False,18,29,0,2,1,8,1,11,0.0909,
2023,Bellarmine,269,False,False,13,42,0,6,2,15,2,23,0.087,
2023,Merrimack,270,False,False,21,30,0,1,1,0,1,2,0.5,
2023,Prairie View,271,False,False,20,37,0,2,0,7,0,9,0.0,
2023,Utah Tech,272,False,False,13,39,0,9,1,5,1,15,0.0667,
2023,Southern Ind.,273,False,False,17,38,0,3,0,6,0,9,0.0,
2023,Marist,274,False,False,16,36,0,4,0,4,0,8,0.0,
2023,Siena,275,False,False,14,41,1,5,0,13,1,19,0.0526,
2023,North Ala.,276,False,False,14,37,0,4,1,6,1,11,0.0909,
2023,Purdue Fort Wayne,277,False,False,13,43,2,4,1,6,3,13,0.2308,
2023,Alabama A&M,278,False,False,14,34,0,2,0,6,0,8,0.0,
2023,Massachusetts,279,False,False,14,35,0,2,1,6,1,9,0.1111,
2023,Mississippi Val.,280,False,False,15,37,0,0,1,12,1,13,0.0769,
2023,Pacific,281,False,False,14,35,0,1,3,9,3,13,0.2308,
2023,Coppin St.,282,False,False,21,31,0,3,1,2,1,6,0.1667,
2023,Lindenwood,283,False,False,13,42,0,1,1,7,1,9,0.1111,
2023,NIU,284,False,False,10,43,0,10,0,3,0,13,0.0,
2023,Northern Colo.,285,False,False,11,34,0,7,0,5,0,12,0.0,
2023,Cornell,286,False,False,9,26,0,1,1,5,1,7,0.1429,
2023,Brown,287,False,False,12,26,0,0,1,9,1,10,0.1,
2023,LIU,288,False,False,19,36,0,1,0,1,0,2,0.0,
2023,UAlbany,289,False,False,9,34,1,2,1,6,2,10,0.2,
2023,Western Ill.,290,False,False,12,40,0,11,0,4,0,15,0.0,
2023,Holy Cross,291,False,False,16,35,0,0,0,1,0,1,0.0,
2023,Iona,292,False,False,13,38,1,1,0,4,1,6,0.1667,
2023,UMES,293,False,False,18,37,0,0,0,0,0,0,0.0,
2023,Stonehill,294,False,False,14,35,0,3,2,3,2,8,0.25,
2023,New Mexico St.,295,False,False,14,37,0,4,1,2,1,7,0.1429,
2023,Ark.-Pine Bluff,296,False,False,18,33,0,0,0,1,0,1,0.0,
2023,St. Thomas (MN),297,False,False,10,34,1,5,0,6,1,12,0.0833,
2023,Delaware St.,298,False,False,13,35,0,0,0,2,0,2,0.0,
2023,Radford,299,False,False,10,45,0,8,1,4,1,13,0.0769,
2023,St. Bonaventure,300,False,False,8,40,0,0,0,0,0,0,0.0,
2023,Hartford,301,False,False,4,33,0,4,0,5,0,9,0.0,
2023,Saint Peter's,302,False,False,9,41,0,0,0,4,0,4,0.0,
2023,Norfolk St.,303,False,False,9,42,0,0,0,5,0,5,0.0,
2023,Dartmouth,304,False,False,3,38,0,4,0,8,0,12,0.0,
2023,Alcorn,305,False,False,8,40,0,0,0,2,0,2,0.0,
2024,Texas A&M,1,True,True,44,13,17,13,9,0,26,39,0.6667,
2024,Tennessee,2,True,True,50,11,21,9,9,1,30,40,0.75,
2024,North Carolina,3,True,True,42,13,8,9,15,4,23,36,0.6389,
2024,Arkansas,4,True,True,43,14,13,12,11,2,24,38,0.6316,
2024,Kentucky,5,True,True,40,14,22,9,6,2,28,39,0.7179,
2024,Georgia,6,True,True,39,15,14,10,8,3,22,35,0.6286,
2024,Clemson,7,True,True,41,14,10,8,13,3,23,34,0.6765,
2024,Florida St.,8,True,True,42,15,10,8,8,6,18,32,0.5625,
2024,UC Santa Barbara,9,True,True,42,12,3,3,14,5,17,25,0.68,
2024,Indiana St.,10,True,False,42,13,4,6,10,3,14,23,0.6087,
2024,Wake Forest,11,True,False,38,20,11,14,12,4,23,41,0.561,
2024,Virginia,12,True,True,41,15,11,8,15,6,26,40,0.65,
2024,Oklahoma St.,13,True,True,40,17,12,14,14,1,26,41,0.6341,
2024,NC State,14,True,True,33,20,14,16,4,2,18,36,0.5,
2024,Oklahoma,15,True,True,37,19,12,7,14,10,26,43,0.6047,
2024,Oregon St.,16,True,True,42,14,4,6,9,4,13,23,0.5652,
2024,DBU,17,True,False,44,13,12,5,3,6,15,26,0.5769,
2024,East Carolina,18,True,True,43,15,5,3,7,6,12,21,0.5714,
2024,Duke,19,True,False,39,18,15,13,7,2,22,37,0.5946,
2024,San Diego,20,True,False,40,13,5,9,7,2,12,23,0.5217,
2024,UC Irvine,21,True,False,43,12,7,1,4,4,11,16,0.6875,
2024,Alabama,22,True,False,33,22,15,20,3,1,18,39,0.4615,
2024,LSU,23,True,False,40,21,12,14,11,5,23,42,0.5476,
2024,Southern Miss.,24,True,False,41,18,10,10,13,3,23,36,0.6389,
2024,Nebraska,25,True,False,39,20,4,5,24,12,28,45,0.6222,
2024,Vanderbilt,26,True,False,38,21,11,17,7,1,18,36,0.5,
2024,South Carolina,27,True,False,36,23,15,20,4,2,19,41,0.4634,
2024,Arizona,28,True,True,36,21,9,9,9,5,18,32,0.5625,
2024,Mississippi St.,29,True,False,38,21,16,14,7,2,23,39,0.5897,
2024,Louisiana Tech,30,True,False,45,17,5,8,11,2,16,26,0.6154,
2024,Florida,31,True,False,28,27,13,18,2,7,15,40,0.375,
2024,Northeastern,32,False,False,38,17,6,5,8,5,14,24,0.5833,
2024,Ole Miss,33,False,False,27,29,14,24,0,0,14,38,0.3684,
2024,Louisiana,34,True,False,40,18,8,9,10,2,18,29,0.6207,
2024,Coastal Carolina,35,True,False,34,23,5,13,9,8,14,35,0.4,
2024,UCF,36,True,False,35,19,4,8,12,8,16,32,0.5,
2024,West Virginia,37,True,False,33,22,6,11,14,7,20,38,0.5263,
2024,UConn,38,True,False,32,23,6,13,10,7,16,36,0.4444,
2024,UNCW,39,True,False,39,19,6,7,7,5,13,25,0.52,
2024,Col. of Charleston,40,False,False,41,14,3,7,7,3,10,20,0.5,
2024,Xavier,41,False,False,30,27,9,12,6,8,15,35,0.4286,
2024,Maryland,42,False,False,34,22,9,7,10,6,19,32,0.5938,
2024,TCU,43,False,False,33,21,7,11,9,7,16,34,0.4706,
2024,Illinois,44,True,False,34,19,4,10,8,4,12,26,0.4615,
2024,Texas,45,True,False,35,22,12,9,7,4,19,32,0.5938,
2024,Kansas St.,46,True,False,32,24,7,15,10,6,17,38,0.4474,
2024,James Madison,47,True,False,34,23,9,12,10,5,19,36,0.5278,
2024,Nicholls,48,True,False,38,20,1,9,2,3,3,15,0.2,
2024,Auburn,49,False,False,27,26,6,20,9,4,15,39,0.3846,
2024,Georgia Tech,50,True,False,31,23,10,14,7,4,17,35,0.4857,
2024,Oregon,51,True,False,37,18,7,5,6,6,13,24,0.5417,
2024,St. John's (NY),52,True,False,37,16,7,6,7,4,14,24,0.5833,
2024,Wofford,53,True,False,41,18,1,3,8,4,9,16,0.5625,
2024,Lamar University,54,False,False,44,15,4,4,4,2,8,14,0.5714,
2024,ETSU,55,False,False,36,20,1,6,6,8,7,21,0.3333,
2024,Hawaii,56,False,False,37,16,1,8,7,3,8,19,0.4211,
2024,Indiana,57,True,False,32,24,6,10,11,6,17,33,0.5152,
2024,Ga. Southern,58,False,False,33,26,9,13,4,10,13,36,0.3611,
2024,Troy,59,False,False,37,22,8,8,7,8,15,31,0.4839,
2024,Louisville,60,False,False,32,24,7,16,7,6,14,36,0.3889,
2024,Creighton,61,False,False,35,17,5,8,5,3,10,21,0.4762,
2024,Texas Tech,62,False,False,33,26,4,15,6,7,10,32,0.3125,
2024,California,63,False,False,36,19,6,5,7,8,13,26,0.5,
2024,Cincinnati,64,False,False,32,25,7,13,10,4,17,34,0.5,
2024,Georgetown,65,False,False,36,21,9,6,4,10,13,29,0.4483,
2024,Portland,66,False,False,37,19,4,8,2,5,6,19,0.3158,
2024,South Alabama,67,False,False,31,25,9,12,9,5,18,35,0.5143,
2024,UNC Greensboro,68,False,False,33,21,3,7,5,4,8,19,0.4211,
2024,Ohio St.,69,False,False,29,26,8,7,7,14,15,36,0.4167,
2024,Virginia Tech,70,False,False,32,22,5,16,4,1,9,26,0.3462,
2024,Sam Houston,71,False,False,34,24,3,10,4,7,7,24,0.2917,
2024,Rutgers,72,False,False,28,25,4,7,11,14,15,36,0.4167,
2024,Old Dominion,73,False,False,31,26,5,9,14,13,19,41,0.4634,
2024,VCU,74,True,False,37,21,2,8,3,1,5,14,0.3571,
2024,App State,75,False,False,33,21,4,7,13,10,17,34,0.5,
2024,Kansas,76,False,False,31,23,6,10,10,9,16,35,0.4571,
2024,Notre Dame,77,False,False,27,25,2,19,1,0,3,22,0.1364,
2024,Southern California,78,False,False,31,28,6,10,7,7,13,30,0.4333,
2024,Evansville,79,True,False,35,23,3,7,2,5,5,17,0.2941,
2024,Tulane,80,True,False,35,24,5,7,4,3,9,19,0.4737,
2024,Murray St.,81,False,False,37,20,2,7,6,4,8,19,0.4211,
2024,Utah,82,False,False,33,22,5,7,7,7,12,26,0.4615,
2024,Michigan,83,False,False,32,28,3,12,11,6,14,32,0.4375,
2024,Campbell,84,False,False,31,22,7,9,1,3,8,20,0.4,
2024,Arizona St.,85,False,False,32,26,2,9,9,5,11,25,0.44,
2024,CSUN,86,False,False,30,24,2,13,2,4,4,21,0.1905,
2024,Purdue,87,False,False,33,24,4,6,4,11,8,25,0.32,
2024,Kennesaw St.,88,False,False,32,24,4,7,3,5,7,19,0.3684,
2024,Miami (FL),89,False,False,27,30,9,14,4,7,13,34,0.3824,
2024,UIC,90,False,False,35,20,0,4,7,7,7,18,0.3889,
2024,USC Upstate,91,False,False,36,24,1,9,1,1,2,12,0.1667,
2024,Boston College,92,False,False,22,31,8,14,7,15,15,44,0.3409,
2024,Pittsburgh,93,False,False,26,29,6,18,5,6,11,35,0.3143,
2024,Grand Canyon,94,True,False,34,23,3,4,5,9,8,21,0.381,
2024,Saint Louis,95,False,False,37,16,0,0,1,3,1,4,0.25,
2024,Samford,96,False,False,36,22,1,7,8,9,9,25,0.36,
2024,Iowa,97,False,False,31,23,4,12,5,2,9,23,0.3913,
2024,Western Ky.,98,False,False,36,22,4,8,3,3,7,18,0.3889,
2024,New Orleans,99,False,False,31,26,4,7,2,3,6,16,0.375,
2024,Cal Poly,100,False,False,35,22,5,7,4,3,9,19,0.4737,
2024,Bowling Green,101,False,False,33,20,1,6,3,1,4,11,0.3636,
2024,Saint Mary's (CA),102,False,False,34,22,4,7,0,2,4,13,0.3077,
2024,Michigan St.,103,False,False,24,27,5,8,4,7,9,24,0.375,
2024,McNeese,104,False,False,32,27,2,14,3,5,5,24,0.2083,
2024,Missouri,105,False,False,23,32,5,20,9,5,14,39,0.359,
2024,Wichita St.,106,False,False,32,29,3,14,3,4,6,24,0.25,
2024,Penn St.,107,False,False,29,24,6,8,5,4,11,23,0.4783,
2024,Niagara,108,True,False,38,15,1,1,3,3,4,8,0.5,
2024,Stetson,109,True,False,40,20,1,4,4,2,5,11,0.4545,
2024,Georgia St.,110,False,False,25,32,7,13,8,10,15,38,0.3947,
2024,Western Caro.,111,False,False,28,26,2,8,2,5,4,17,0.2353,
2024,Texas St.,112,False,False,27,29,5,7,7,15,12,34,0.3529,
2024,Houston,113,False,False,26,28,2,13,9,12,11,36,0.3056,
2024,Mercer,114,False,False,29,29,3,5,8,13,11,29,0.3793,
2024,Air Force,115,False,False,27,28,3,10,0,2,3,15,0.2,
2024,Minnesota,116,False,False,25,23,1,6,6,9,7,22,0.3182,
2024,UTSA,117,False,False,32,24,2,2,4,3,6,11,0.5455,
2024,Bryant,118,True,False,36,19,0,6,1,2,1,9,0.1111,
2024,Ball St.,119,False,False,35,23,1,4,2,4,3,11,0.2727,
2024,William & Mary,120,False,False,32,26,3,7,4,6,7,20,0.35,
2024,Wright St.,121,False,False,32,24,2,7,4,2,6,15,0.4,
2024,Liberty,122,False,False,24,34,2,21,6,6,8,35,0.2286,
2024,UC Davis,123,False,False,29,27,1,5,4,10,5,20,0.25,
2024,Columbia,124,False,False,26,18,1,8,0,0,1,9,0.1111,
2024,Rider,125,False,False,28,23,1,11,0,3,1,15,0.0667,
2024,Illinois St.,126,False,False,30,27,2,6,6,10,8,24,0.3333,
2024,Northern Ky.,127,True,False,35,22,0,7,5,2,5,14,0.3571,
2024,California Baptist,128,False,False,38,24,1,2,3,6,4,12,0.3333,
2024,Dayton,128,False,False,33,22,2,4,3,5,5,14,0.3571,
2024,BYU,130,False,False,21,31,5,14,4,9,9,32,0.2812,
2024,High Point,131,True,False,34,25,1,6,5,3,6,15,0.4,
2024,Delaware,132,False,False,31,26,0,3,5,9,5,17,0.2941,
2024,UC San Diego,133,False,False,30,23,2,7,3,9,5,21,0.2381,
2024,Western Mich.,134,True,False,32,21,0,2,5,5,5,12,0.4167,
2024,Missouri St.,135,False,False,23,34,2,11,1,6,3,20,0.15,
2024,FGCU,136,False,False,30,26,0,6,5,6,5,17,0.2941,
2024,FIU,137,False,False,27,30,2,5,7,12,9,26,0.3462,
2024,Southeast Mo. St.,138,True,False,34,25,0,3,2,2,2,7,0.2857,
2024,Army West Point,139,True,False,31,21,0,1,3,3,3,7,0.4286,
2024,New Mexico St.,139,False,False,25,29,4,11,2,9,6,26,0.2308,
2024,Southeastern La.,141,False,False,30,28,2,8,1,11,3,22,0.1364,
2024,Little Rock,142,False,False,32,24,0,3,0,3,0,6,0.0,
2024,Baylor,143,False,False,22,31,1,12,10,14,11,37,0.2973,
2024,VMI,144,False,False,27,29,0,7,7,7,7,21,0.3333,
2024,Northwestern,145,False,False,18,34,2,13,5,14,7,34,0.2059,
2024,Charlotte,146,False,False,24,34,2,7,7,15,9,31,0.2903,
2024,South Fla.,147,False,False,26,29,2,7,2,6,4,17,0.2353,
2024,Sacred Heart,148,False,False,35,23,0,5,1,1,1,7,0.1429,
2024,Abilene Christian,149,False,False,33,25,0,4,3,4,3,11,0.2727,
2024,Saint Joseph's,150,False,False,29,26,0,3,1,3,1,7,0.1429,
2024,Holy Cross,151,False,False,26,27,2,5,1,2,3,10,0.3,
2024,Santa Clara,152,False,False,26,26,0,4,1,8,1,13,0.0769,
2024,Rhode Island,153,False,False,19,28,0,7,4,6,4,17,0.2353,
2024,Austin Peay,154,False,False,35,21,3,3,3,5,6,14,0.4286,
2024,Kent St.,155,False,False,27,27,1,7,2,4,3,14,0.2143,
2024,Tarleton St.,156,False,False,32,29,0,5,2,3,2,10,0.2,
2024,Hofstra,157,False,False,24,33,2,10,3,4,5,19,0.2632,
2024,Utah Valley,158,False,False,29,29,0,0,7,12,7,19,0.3684,
2024,Stony Brook,159,False,False,24,28,2,7,4,9,6,22,0.2727,
2024,Fairfield,160,False,False,34,24,1,3,2,1,3,7,0.4286,
