year,team_rpi_name,team_canonical,rpi_rank,rpi_value,w,l,in_tournament,is_host,host_seed
2017,Memphis,Memphis,112,0.51579,30,29,False,False,
2017,Arizona St.,Arizona State,113,0.51541,23,32,False,False,
2017,Cal Poly,Cal Poly,114,0.51529,28,28,False,False,
2017,Houston Christian,Houston Christian,115,0.51467,29,25,False,False,
2017,Purdue,Purdue,115,0.51467,29,27,False,False,
2017,Marist,Marist,117,0.51454,32,21,True,False,
2017,Furman,Furman,118,0.51412,33,28,False,False,
2017,William & Mary,William & Mary,119,0.51382,32,25,False,False,
2017,Middle Tenn.,Middle Tenn.,120,0.51293,24,31,False,False,
2017,Washington St.,Washington State,121,0.51276,24,29,False,False,
2017,Delaware,Delaware,122,0.51248,34,21,True,False,
2017,North Florida,North Florida,123,0.51245,33,24,False,False,
2017,Notre Dame,Notre Dame,124,0.51162,26,32,False,False,
2017,Virginia Tech,Virginia Tech,125,0.51133,23,32,False,False,
2017,Central Conn. St.,Central Connecticut State,126,0.51116,36,20,True,False,
2017,Cornell,Cornell,127,0.51106,21,17,False,False,
2017,Davidson,Davidson,128,0.5108,32,24,True,False,
2017,UNC Greensboro,UNC Greensboro,129,0.51027,35,22,True,False,
2017,Southeast Mo. St.,Southeast Missouri State,130,0.50971,29,26,False,False,
2017,Columbia,Columbia,131,0.50943,18,23,False,False,
2017,Grand Canyon,Grand Canyon,132,0.50901,29,25,False,False,
2017,High Point,High Point,133,0.50846,30,23,False,False,
2017,Florida A&M,Florida A&M,134,0.50786,27,26,False,False,
2017,Pittsburgh,Pittsburgh,135,0.5077,23,30,False,False,
2017,Rutgers,Rutgers,136,0.50701,19,34,False,False,
2017,Butler,Butler,137,0.50631,31,20,False,False,
2017,Illinois,Illinois,138,0.50627,23,28,False,False,
2017,Nicholls,Nicholls,139,0.50594,29,27,False,False,
2017,Marshall,Marshall,140,0.5059,25,29,False,False,
2017,Presbyterian,Presbyterian,141,0.50547,32,29,False,False,
2017,UNCW,UNC Wilmington,142,0.5054,30,29,False,False,
2017,San Francisco,San Francisco,143,0.50529,29,28,False,False,
2017,Wichita St.,Wichita State,144,0.50399,28,30,False,False,
2017,Canisius,Canisius,145,0.50346,35,22,False,False,
2017,Southern California,USC,146,0.50316,21,34,False,False,
2017,UC Santa Barbara,UC Santa Barbara,147,0.50314,24,32,False,False,
2017,Saint Louis,Saint Louis,148,0.50231,35,22,False,False,
2017,Col. of Charleston,College of Charleston,149,0.50124,28,31,False,False,
2017,SFA,Stephen F. Austin,150,0.50097,29,28,False,False,
2017,UMBC,UMBC,151,0.50055,23,23,True,False,
2017,Ohio St.,Ohio State,152,0.50049,22,34,False,False,
2017,St. Bonaventure,St. Bonaventure,153,0.50004,26,22,False,False,
2017,Central Mich.,Central Michigan,154,0.4999,31,28,False,False,
2017,Hawaii,Hawaii,155,0.49898,28,23,False,False,
2017,Belmont,Belmont,156,0.49837,31,29,False,False,
2017,UC Riverside,UC Riverside,157,0.49816,22,32,False,False,
2017,Bryant,Bryant,158,0.49772,29,26,False,False,
2017,Kennesaw St.,Kennesaw State,159,0.49748,25,32,False,False,
2017,Radford,Radford,160,0.49742,27,30,True,False,
2017,Indiana St.,Indiana State,161,0.49681,29,26,False,False,
2017,Ball St.,Ball State,162,0.49622,30,28,False,False,
2017,Northeastern,Northeastern,163,0.49564,29,25,False,False,
2017,Stetson,Stetson,164,0.49543,27,29,False,False,
2017,UMass Lowell,UMass Lowell,165,0.49489,22,26,False,False,
2017,CSU Bakersfield,Cal State Bakersfield,166,0.49458,32,24,False,False,
2017,Creighton,Creighton,167,0.49393,24,25,False,False,
2017,Austin Peay,Austin Peay,168,0.49379,28,30,False,False,
2017,UC Irvine,UC Irvine,169,0.49361,23,33,False,False,
2017,Maine,Maine,170,0.49303,25,29,False,False,
2017,Murray St.,Murray State,171,0.49267,29,30,False,False,
2017,Wofford,Wofford,172,0.49212,28,30,False,False,
2017,Fairfield,Fairfield,173,0.49208,31,24,False,False,
2017,Texas St.,Texas State,174,0.49153,29,30,False,False,
2017,Stony Brook,Stony Brook,175,0.49088,26,26,False,False,
2017,UAlbany,Albany,176,0.49071,26,26,False,False,
2017,Northwestern,Northwestern,177,0.48998,27,30,False,False,
2017,Sacramento St.,Sacramento State,178,0.48953,32,27,True,False,
2017,ETSU,East Tennessee State,179,0.48949,30,29,False,False,
2017,UC Davis,UC Davis,180,0.48872,21,30,False,False,
2017,Hartford,Hartford,181,0.48804,20,30,False,False,
2017,Ohio,Ohio,182,0.4873,31,26,True,False,
2017,CSUN,CSUN,183,0.48699,26,29,False,False,
2017,Arkansas St.,Arkansas St.,184,0.48697,28,27,False,False,
2017,Bradley,Bradley,185,0.48641,20,31,False,False,
2017,Eastern Ill.,Eastern Illinois,186,0.48572,21,35,False,False,
2017,Alabama,Alabama,187,0.48539,19,34,False,False,
2017,Princeton,Princeton,188,0.48469,12,28,False,False,
2017,App State,Appalachian State,189,0.48459,19,36,False,False,
2017,Harvard,Harvard,190,0.48427,19,23,False,False,
2017,Eastern Mich.,Eastern Michigan,191,0.48425,27,35,False,False,
2017,Alabama St.,Alabama State,192,0.48392,31,25,False,False,
2017,Gardner-Webb,Gardner-Webb,193,0.48364,25,30,False,False,
2017,Jackson St.,Jackson State,194,0.48331,38,17,False,False,
2017,UAB,UAB,195,0.48211,24,31,False,False,
2017,Southern Ill.,Southern Ill.,196,0.48196,27,30,False,False,
2017,Air Force,Air Force,197,0.48144,27,26,False,False,
2017,George Washington,George Washington,198,0.48102,31,27,False,False,
2017,Fordham,Fordham,199,0.48066,27,24,False,False,
2017,South Dakota St.,South Dakota State,200,0.48064,26,24,False,False,
2017,George Mason,George Mason,201,0.48031,26,33,False,False,
2017,Navy,Navy,202,0.47963,37,17,False,False,
2017,Pepperdine,Pepperdine,203,0.47849,20,32,False,False,
2017,Penn St.,Penn State,204,0.47843,18,37,False,False,
2017,UNC Asheville,UNC Asheville,205,0.47814,25,32,False,False,
2017,Penn,Penn,206,0.47809,23,22,False,False,
2017,N.C. A&T,North Carolina A&T,207,0.47801,28,25,False,False,
2017,A&M-Corpus Christi,A&M-Corpus Christi,208,0.47797,22,32,False,False,
2017,Nevada,Nevada,209,0.47606,19,36,False,False,
2017,Valparaiso,Valparaiso,210,0.47543,24,29,False,False,
2017,Holy Cross,Holy Cross,211,0.47459,23,27,True,False,
2017,UT Martin,Tennessee-Martin,212,0.47361,25,30,False,False,
2017,Monmouth,Monmouth,213,0.47343,20,28,False,False,
2017,Northern Ky.,Northern Kentucky,214,0.47205,25,33,False,False,
2017,Lipscomb,Lipscomb,215,0.47184,28,28,False,False,
2017,North Dakota St.,North Dakota State,216,0.47166,31,25,False,False,
2017,Elon,Elon,217,0.4716,24,32,False,False,
2017,Northern Colo.,Northern Colo.,218,0.47148,24,30,False,False,
2017,Georgetown,Georgetown,219,0.47009,27,28,False,False,
2017,Georgia St.,Georgia St.,220,0.46954,22,33,False,False,
2017,Saint Joseph's,Saint Joseph's,221,0.46943,21,25,False,False,
2017,VMI,VMI,222,0.46911,24,34,False,False,
2017,Niagara,Niagara,223,0.46908,24,24,False,False,
2017,Campbell,Campbell,224,0.4672,25,32,False,False,
2017,Brown,Brown,225,0.46647,13,24,False,False,
2017,Western Mich.,Western Michigan,226,0.46608,24,29,False,False,
2017,SIUE,SIUE,227,0.46554,23,29,False,False,
2017,Buffalo,Buffalo,228,0.46523,17,34,False,False,
2017,Siena,Siena,229,0.46494,20,28,False,False,
2017,Little Rock,Arkansas-Little Rock,230,0.46462,21,34,False,False,
2017,San Jose St.,San Jose State,231,0.4635,19,35,False,False,
2017,Rider,Rider,232,0.46337,24,28,False,False,
2017,Miami (OH),Miami (OH),233,0.46127,22,34,False,False,
2017,Toledo,Toledo,234,0.46088,17,41,False,False,
2017,Iona,Iona,235,0.45908,25,26,False,False,
2017,Bucknell,Bucknell,236,0.4585,21,28,False,False,
2017,UTRGV,UT Rio Grande Valley,237,0.45848,26,28,False,False,
2017,Army West Point,Army,238,0.45807,25,31,False,False,
2017,Eastern Ky.,Eastern Kentucky,239,0.45738,24,32,False,False,
2017,Northwestern St.,Northwestern State,240,0.4573,20,34,False,False,
2017,Sacred Heart,Sacred Heart,241,0.45704,23,36,False,False,
2017,Charleston So.,Charleston So.,242,0.45662,22,29,False,False,
2017,James Madison,James Madison,243,0.45649,24,27,False,False,
2017,The Citadel,The Citadel,244,0.45511,16,35,False,False,
2017,Towson,Towson,245,0.45397,20,34,False,False,
2017,Western Ky.,Western Kentucky,246,0.45368,16,39,False,False,
2017,Villanova,Villanova,247,0.45322,14,33,False,False,
2017,Texas Southern,Texas Southern,248,0.45265,20,32,True,False,
2017,Pacific,Pacific,249,0.45262,18,35,False,False,
2017,Quinnipiac,Quinnipiac,250,0.4526,18,32,False,False,
2017,Norfolk St.,Norfolk State,251,0.45218,26,22,False,False,
2017,LIU,LIU,252,0.45063,22,28,False,False,
2017,Western Ill.,Western Ill.,253,0.45029,18,32,False,False,
2017,Milwaukee,Milwaukee,254,0.44949,22,32,False,False,
2017,Evansville,Evansville,255,0.44888,18,39,False,False,
2017,Massachusetts,Massachusetts,256,0.44866,15,32,False,False,
2017,ULM,ULM,257,0.44858,12,43,False,False,
2017,Abilene Christian,Abilene Christian,258,0.44857,13,43,False,False,
2017,N.C. Central,N.C. Central,259,0.44823,22,28,False,False,
2017,UNLV,UNLV,260,0.44622,20,36,False,False,
2017,Oakland,Oakland,261,0.44589,17,40,False,False,
2017,Longwood,Longwood,262,0.44499,19,34,False,False,
2017,Richmond,Richmond,263,0.44492,17,36,False,False,
2017,Utah Valley,Utah Valley,264,0.44105,18,36,False,False,
2017,Manhattan,Manhattan,265,0.43948,18,35,False,False,
2017,Illinois St.,Illinois State,266,0.43945,16,40,False,False,
2017,NIU,NIU,267,0.43904,17,38,False,False,
2017,Santa Clara,Santa Clara,268,0.439,13,40,False,False,
2017,USC Upstate,USC Upstate,269,0.43886,24,31,False,False,
2017,Grambling,Grambling State,270,0.43566,22,30,False,False,
2017,Hofstra,Hofstra,271,0.43438,14,37,False,False,
2017,Wagner,Wagner,272,0.43355,22,28,False,False,
2017,UIW,UIW,273,0.43256,20,36,False,False,
2017,Dayton,Dayton,274,0.43233,20,35,False,False,
2017,Prairie View,Prairie View,275,0.43114,20,37,False,False,
2017,Bowling Green,Bowling Green,276,0.42849,15,34,False,False,
2017,Seattle U,Seattle U,277,0.42644,20,35,False,False,
2017,Delaware St.,Delaware St.,278,0.42453,22,25,False,False,
2017,Youngstown St.,Youngstown State,279,0.42399,15,40,False,False,
2017,Portland,Portland,280,0.42398,10,41,False,False,
2017,Omaha,Omaha,281,0.42365,12,40,False,False,
2017,Ark.-Pine Bluff,Ark.-Pine Bluff,282,0.41803,15,31,False,False,
2017,La Salle,La Salle,283,0.41116,10,41,False,False,
2017,Southern U.,Southern University,284,0.40947,17,27,False,False,
2017,Lehigh,Lehigh,285,0.40843,21,29,False,False,
2017,Chicago St.,Chicago St.,286,0.40517,11,41,False,False,
2017,Alcorn,Alcorn,287,0.39897,12,33,False,False,
2017,FDU,FDU,288,0.38645,12,34,False,False,
2017,Savannah St.,Savannah State,289,0.38415,12,39,False,False,
2017,UMES,UMES,290,0.38329,12,40,False,False,
2017,NJIT,NJIT,291,0.38119,9,40,False,False,
2017,Lafayette,Lafayette,292,0.37383,8,44,False,False,
2017,Mississippi Val.,Mississippi Val.,293,0.37349,7,34,False,False,
2017,Purdue Fort Wayne,Purdue Fort Wayne,294,0.3729,9,43,False,False,
2017,Alabama A&M,Alabama A&M,295,0.36676,12,45,False,False,
2017,New York Tech,New York Tech,296,0.3617,5,36,False,False,
2017,Mount St. Mary's,Mount St. Mary's,297,0.36141,8,39,False,False,
2017,Coppin St.,Coppin State,298,0.36092,11,31,False,False,
2017,Saint Peter's,Saint Peter's,299,0.33505,0,38,False,False,
2018,Florida,Florida,1,0.61294,42,17,True,True,1.0
2018,Stanford,Stanford,2,0.60961,44,10,True,True,2.0
2018,Ole Miss,Ole Miss,3,0.60684,46,15,True,True,4.0
2018,Arkansas,Arkansas,4,0.60635,39,18,True,True,5.0
2018,Stetson,Stetson,5,0.6061,45,11,True,True,11.0
2018,Oregon St.,Oregon State,6,0.60558,44,10,True,True,3.0
2018,Florida St.,Florida State,7,0.60454,43,17,True,True,7.0
2018,North Carolina,North Carolina,8,0.59941,38,18,True,True,6.0
2018,Georgia,Georgia,9,0.59834,37,19,True,True,8.0
2018,Texas Tech,Texas Tech,10,0.59798,39,17,True,True,9.0
2018,Clemson,Clemson,11,0.59344,45,14,True,True,10.0
2018,Minnesota,Minnesota,12,0.59213,41,13,True,True,14.0
2018,East Carolina,East Carolina,13,0.59043,43,16,True,True,12.0
2018,Auburn,Auburn,14,0.58715,39,21,True,False,
2018,Texas A&M,Texas A&M,15,0.58296,39,20,True,False,
2018,UConn,Connecticut,16,0.58161,35,20,True,False,
2018,Coastal Carolina,Coastal Carolina,17,0.57997,42,17,True,True,15.0
2018,Tennessee Tech,Tennessee Tech,18,0.57819,48,9,True,False,
2018,South Fla.,South Florida,19,0.5777,35,20,True,False,
2018,NC State,NC State,20,0.57728,40,16,True,True,16.0
2018,Texas,Texas,21,0.576,37,20,True,True,13.0
2018,Duke,Duke,22,0.57596,40,15,True,False,
2018,Jacksonville,Jacksonville,23,0.57571,39,19,True,False,
2018,Missouri St.,Missouri State,24,0.57376,39,15,True,False,
2018,Louisville,Louisville,25,0.57237,43,17,True,False,
2018,Indiana,Indiana,26,0.57155,38,17,True,False,
2018,St. John's (NY),St. John's,27,0.57017,39,15,True,False,
2018,UCLA,UCLA,28,0.56965,36,19,True,False,
2018,Mississippi St.,Mississippi State,29,0.56909,31,25,True,False,
2018,Purdue,Purdue,30,0.56864,37,19,True,False,
2018,Baylor,Baylor,31,0.56826,36,19,True,False,
2018,Kentucky,Kentucky,32,0.5673,34,22,False,False,
2018,Fla. Atlantic,Florida Atlantic,33,0.56688,40,17,True,False,
2018,LSU,LSU,34,0.56485,37,25,True,False,
2018,Northeastern,Northeastern,35,0.56481,36,19,True,False,
2018,DBU,Dallas Baptist,36,0.56361,40,19,True,False,
2018,Ohio St.,Ohio State,37,0.56352,36,22,True,False,
2018,Southern Miss.,Southern Miss,38,0.56286,43,16,True,False,
2018,Troy,Troy,39,0.56284,41,19,True,False,
2018,Oklahoma St.,Oklahoma State,40,0.561,29,24,True,False,
2018,Oklahoma,Oklahoma,41,0.56049,36,23,True,False,
2018,Vanderbilt,Vanderbilt,42,0.56027,31,25,True,False,
2018,UCF,UCF,43,0.5588,35,21,False,False,
2018,South Carolina,South Carolina,44,0.55858,33,24,True,False,
2018,Illinois,Illinois,45,0.55829,33,20,False,False,
2018,Houston,Houston,46,0.55675,36,23,True,False,
2018,Arizona,Arizona,47,0.55577,34,22,False,False,
2018,Missouri,Missouri,48,0.55415,34,22,False,False,
2018,San Diego St.,San Diego State,49,0.55368,39,19,True,False,
2018,South Alabama,South Alabama,50,0.55322,32,25,False,False,
2018,Sam Houston,Sam Houston,51,0.55187,39,20,False,False,
2018,West Virginia,West Virginia,52,0.55109,29,27,False,False,
2018,Cal St. Fullerton,Cal State Fullerton,53,0.54987,32,23,True,False,
2018,Wichita St.,Wichita State,54,0.54953,35,21,False,False,
2018,Kent St.,Kent State,55,0.54881,39,16,True,False,
2018,Georgia Tech,Georgia Tech,56,0.54812,31,27,False,False,
2018,Creighton,Creighton,57,0.54759,34,16,False,False,
2018,TCU,TCU,58,0.54739,33,23,False,False,
2018,Louisiana,Louisiana-Lafayette,59,0.54611,34,25,False,False,
2018,Michigan,Michigan,60,0.54539,33,21,False,False,
2018,Louisiana Tech,Louisiana Tech,61,0.54538,39,20,False,False,
2018,Wright St.,Wright State,62,0.54457,39,15,True,False,
2018,Gonzaga,Gonzaga,63,0.54322,32,22,True,False,
2018,Washington,Washington,64,0.5425,30,23,True,False,
2018,UNCW,UNC Wilmington,65,0.541,37,21,True,False,
2018,Miami (FL),Miami (FL),66,0.53997,28,26,False,False,
2018,Nevada,Nevada,67,0.53981,29,24,False,False,
2018,Col. of Charleston,College of Charleston,68,0.5396,36,19,False,False,
2018,Iowa,Iowa,69,0.5394,33,20,False,False,
2018,UNC Greensboro,UNC Greensboro,70,0.53889,39,15,False,False,
2018,Seton Hall,Seton Hall,71,0.53771,30,20,False,False,
2018,Indiana St.,Indiana State,72,0.53733,31,24,False,False,
2018,UNLV,UNLV,73,0.53673,35,24,False,False,
2018,Wake Forest,Wake Forest,74,0.53627,25,32,False,False,
2018,Bradley,Bradley,75,0.534,32,19,False,False,
2018,California,California,76,0.53385,32,22,False,False,
2018,Wagner,Wagner,77,0.53362,38,18,False,False,
2018,Tennessee,Tennessee,78,0.53235,29,27,False,False,
2018,Southeastern La.,Southeastern Louisiana,79,0.53108,37,22,False,False,
2018,Ga. Southern,Georgia Southern,80,0.52965,30,26,False,False,
2018,Charlotte,Charlotte,81,0.52948,34,24,False,False,
2018,New Mexico St.,New Mexico State,82,0.52936,40,20,True,False,
