team_id,team_name,sport,division,ncaa_school,primary_metric_name,primary_metric_value,fgr,primary_percentile,fgr_percentile,education_percentile
620,Post,Baseball,D2,Post University,ASR,76.0,46.0,0.33043478260869563,0.32286995515695066,0.3266523688828231
835,USC Aiken,Baseball,D2,University of South Carolina Aiken,ASR,67.0,55.0,0.14782608695652175,0.4977578475336323,0.322791967245077
724,Southern Nazarene,Baseball,D2,Southern Nazarene University,ASR,72.0,50.0,0.2326086956521739,0.3991031390134529,0.3158559173328134
752,St. Thomas Aquinas,Baseball,D2,St. Thomas Aquinas College,ASR,78.0,43.0,0.3760869565217391,0.25112107623318386,0.3136040163774615
557,Northwest Mo. St.,Baseball,D2,Northwest Missouri State University,ASR,74.0,47.0,0.27391304347826084,0.33856502242152464,0.30623903294989274
427,Lynn,Baseball,D2,Lynn University,ASR,81.0,33.0,0.47391304347826085,0.13228699551569506,0.30310001949697796
503,Montevallo,Baseball,D2,University of Montevallo,ASR,78.0,41.0,0.3760869565217391,0.2219730941704036,0.29903002534607137
33,Ark.-Fort Smith,Baseball,D2,"University of Arkansas, Fort Smith",ASR,75.0,44.0,0.2956521739130435,0.2802690582959641,0.2879606161045038
391,Lane,Baseball,D2,Lane College,ASR,68.0,50.0,0.16956521739130434,0.3991031390134529,0.2843341782023786
59,Barton,Baseball,D2,Barton College,ASR,70.0,48.0,0.2,0.3609865470852018,0.2804932735426009
804,Tuskegee,Baseball,D2,Tuskegee University,ASR,69.0,48.0,0.18478260869565216,0.3609865470852018,0.27288457789042697
701,Shorter,Baseball,D2,Shorter University,ASR,77.0,37.0,0.3521739130434783,0.17713004484304934,0.2646519789432638
914,Wilmington (DE),Baseball,D2,Wilmington University (Delaware),ASR,66.0,50.0,0.1282608695652174,0.3991031390134529,0.26368200428933514
737,St. Cloud St.,Baseball,D2,St. Cloud State University,ASR,79.0,32.0,0.4108695652173913,0.10762331838565023,0.2592464418015208
277,Franklin Pierce,Baseball,D2,Franklin Pierce University,ASR,77.0,36.0,0.3521739130434783,0.16367713004484305,0.25792552154416065
69,Benedict,Baseball,D2,Benedict College,ASR,67.0,47.0,0.14782608695652175,0.33856502242152464,0.2431955546890232
501,Mont. St. Billings,Baseball,D2,Montana State University Billings,ASR,76.0,33.0,0.33043478260869563,0.13228699551569506,0.23136088906219535
149,Chowan,Baseball,D2,Chowan University,ASR,78.0,29.0,0.3760869565217391,0.07847533632286996,0.22728114642230454
953,Menlo,Baseball,D2,Menlo College,ASR,80.0,0.0,0.44565217391304346,0.006726457399103139,0.2261893156560733
321,Hawaii Hilo,Baseball,D2,University of Hawaii at Hilo,ASR,70.0,43.0,0.2,0.25112107623318386,0.22556053811659194
273,Francis Marion,Baseball,D2,Francis Marion University,ASR,75.0,35.0,0.2956521739130435,0.15022421524663676,0.22293819457984013
948,Thomas More,Baseball,D2,Thomas More University,ASR,71.0,,0.21304347826086956,,0.21304347826086956
629,Purdue Northwest,Baseball,D2,Purdue University Northwest,ASR,71.0,40.0,0.21304347826086956,0.21300448430493274,0.21302398128290115
12,Albany St. (GA),Baseball,D2,Albany State University (Georgia),ASR,69.0,42.0,0.18478260869565216,0.23318385650224216,0.20898323259894716
716,Southern Ark.,Baseball,D2,Southern Arkansas University,ASR,69.0,39.0,0.18478260869565216,0.2040358744394619,0.194409241567557
38,Arkansas Tech,Baseball,D2,Arkansas Tech University,ASR,67.0,41.0,0.14782608695652175,0.2219730941704036,0.18489959056346267
731,Southwestern Okla.,Baseball,D2,Southwestern Oklahoma State University,ASR,72.0,33.0,0.2326086956521739,0.13228699551569506,0.18244784558393448
45,Augusta,Baseball,D2,Augusta University,ASR,63.0,43.0,0.0891304347826087,0.25112107623318386,0.17012575550789627
377,King (TN),Baseball,D2,King University,ASR,67.0,37.0,0.14782608695652175,0.17713004484304934,0.16247806589978553
234,Edward Waters,Baseball,D2,Edward Waters University,ASR,63.0,42.0,0.0891304347826087,0.23318385650224216,0.16115714564242542
34,Ark.-Monticello,Baseball,D2,"University of Arkansas, Monticello",ASR,65.0,39.0,0.11739130434782609,0.2040358744394619,0.160713589393644
665,Saginaw Valley,Baseball,D2,Saginaw Valley State University,ASR,64.0,40.0,0.10434782608695652,0.21300448430493274,0.15867615519594463
189,CSU Pueblo,Baseball,D2,Colorado State University Pueblo,ASR,68.0,33.0,0.16956521739130434,0.13228699551569506,0.1509261064534997
23,American Int'l,Baseball,D2,American International College,ASR,72.0,27.0,0.2326086956521739,0.06726457399103139,0.14993663482160263
119,Cameron,Baseball,D2,Cameron University,ASR,67.0,35.0,0.14782608695652175,0.15022421524663676,0.14902515110157927
166,Coker,Baseball,D2,Coker University,ASR,73.0,20.0,0.25869565217391305,0.033632286995515695,0.14616396958471436
755,Staten Island,Baseball,D2,College of Staten Island,ASR,66.0,,0.1282608695652174,,0.1282608695652174
148,Chico St.,Baseball,D2,"California State University, Chico",ASR,72.0,11.0,0.2326086956521739,0.013452914798206279,0.1230308052251901
213,Dominican (NY),Baseball,D2,Dominican University New York,ASR,55.0,38.0,0.04565217391304348,0.1905829596412556,0.11811756677714955
857,Virginia St.,Baseball,D2,Virginia State University,ASR,59.0,36.0,0.05217391304347826,0.16367713004484305,0.10792552154416066
869,Washburn,Baseball,D2,Washburn University,ASR,64.0,32.0,0.10434782608695652,0.10762331838565023,0.10598557223630337
373,Kentucky St.,Baseball,D2,Kentucky State University,ASR,48.0,38.0,0.015217391304347827,0.1905829596412556,0.10290017547280171
3,Adams St.,Baseball,D2,Adams State University,ASR,61.0,33.0,0.06304347826086956,0.13228699551569506,0.09766523688828231
631,Queens (NY),Baseball,D2,Queens College (New York),ASR,52.0,36.0,0.02826086956521739,0.16367713004484305,0.09596899980503022
778,Tex. A&M Int'l,Baseball,D2,Texas A&M International University,ASR,63.0,31.0,0.0891304347826087,0.09417040358744394,0.09165041918502631
297,Glenville St.,Baseball,D2,Glenville State University,ASR,61.0,32.0,0.06304347826086956,0.10762331838565023,0.0853333983232599
247,Erskine,Baseball,D2,Erskine College,ASR,63.0,29.0,0.0891304347826087,0.07847533632286996,0.08380288555273932
84,Bluefield St.,Baseball,D2,Bluefield State University,ASR,55.0,32.0,0.04565217391304348,0.10762331838565023,0.07663774614934685
678,Salem (WV),Baseball,D2,Salem University (West Virginia),ASR,64.0,21.0,0.10434782608695652,0.04035874439461883,0.07235328524078767
322,Hawaii Pacific,Baseball,D2,Hawaii Pacific University,ASR,65.0,19.0,0.11739130434782609,0.026905829596412557,0.07214856697211933
230,Eastern N.M.,Baseball,D2,Eastern New Mexico University,ASR,43.0,33.0,0.008695652173913044,0.13228699551569506,0.07049132384480405
199,Davis & Elkins,Baseball,D2,Davis & Elkins College,ASR,50.0,32.0,0.021739130434782608,0.10762331838565023,0.06468122441021643
849,Valdosta St.,Baseball,D2,Valdosta State University,ASR,53.0,30.0,0.03695652173913044,0.08968609865470852,0.06332131019691947
2242,UT Permian Basin,Baseball,D2,The University of Texas Permian Basin,ASR,61.0,22.0,0.06304347826086956,0.04708520179372197,0.055064340027295766
221,East Central,Baseball,D2,East Central University,ASR,61.0,20.0,0.06304347826086956,0.033632286995515695,0.04833788262819263
406,Limestone,Baseball,D2,Limestone University,ASR,53.0,14.0,0.03695652173913044,0.020179372197309416,0.028567946968219925
763,Sul Ross St.,Baseball,D2,Sul Ross State University,ASR,52.0,,0.02826086956521739,,0.02826086956521739
754,Stanislaus St.,Baseball,D2,"California State University, Stanislaus",ASR,48.0,14.0,0.015217391304347827,0.020179372197309416,0.01769838175082862
1083,Lincoln (MO),Baseball,D2,Lincoln University (Missouri),ASR,20.0,0.0,0.004347826086956522,0.006726457399103139,0.005537141743029831
1485,Grand Valley St.,Softball,D2,Grand Valley State University,ASR,100.0,100.0,0.9023904382470119,0.9958847736625515,0.9491376059547817
1592,Saint Michael's,Softball,D2,Saint Michael's College,ASR,100.0,100.0,0.9023904382470119,0.9958847736625515,0.9491376059547817
1472,Bloomsburg,Softball,D2,Bloomsburg University of Pennsylvania,ASR,100.0,94.0,0.9023904382470119,0.9650205761316872,0.9337055071893496
1496,Clarion,Softball,D2,"Pennsylvania Western University, Clarion",ASR,100.0,94.0,0.9023904382470119,0.9650205761316872,0.9337055071893496
1429,Saint Leo,Softball,D2,Saint Leo University,ASR,100.0,94.0,0.9023904382470119,0.9650205761316872,0.9337055071893496
1432,Northern St.,Softball,D2,Northern State University,ASR,100.0,94.0,0.9023904382470119,0.9650205761316872,0.9337055071893496
1401,Gannon,Softball,D2,Gannon University,ASR,100.0,93.0,0.9023904382470119,0.9382716049382716,0.9203310215926417
1572,Jefferson,Softball,D2,Thomas Jefferson University,ASR,100.0,93.0,0.9023904382470119,0.9382716049382716,0.9203310215926417
1602,Upper Iowa,Softball,D2,Upper Iowa University,ASR,100.0,93.0,0.9023904382470119,0.9382716049382716,0.9203310215926417
1531,Fayetteville St.,Softball,D2,Fayetteville State University,ASR,100.0,92.0,0.9023904382470119,0.9218106995884774,0.9121005689177446
1590,Pitt.-Johnstown,Softball,D2,"University of Pittsburgh, Johnstown",ASR,100.0,92.0,0.9023904382470119,0.9218106995884774,0.9121005689177446
1502,St. Thomas Aquinas,Softball,D2,St. Thomas Aquinas College,ASR,100.0,90.0,0.9023904382470119,0.9094650205761317,0.9059277294115717
1641,Chestnut Hill,Softball,D2,Chestnut Hill College,ASR,100.0,90.0,0.9023904382470119,0.9094650205761317,0.9059277294115717
2053,Emory & Henry,Softball,D2,Emory & Henry University,ASR,100.0,,0.9023904382470119,,0.9023904382470119
1475,Staten Island,Softball,D2,College of Staten Island,ASR,100.0,,0.9023904382470119,,0.9023904382470119
1604,Bentley,Softball,D2,Bentley University,ASR,100.0,89.0,0.9023904382470119,0.8868312757201646,0.8946108569835882
1493,Hillsdale,Softball,D2,Hillsdale College,ASR,100.0,89.0,0.9023904382470119,0.8868312757201646,0.8946108569835882
1587,Dominican (CA),Softball,D2,Dominican University of California,ASR,100.0,89.0,0.9023904382470119,0.8868312757201646,0.8946108569835882
1424,Newberry,Softball,D2,Newberry College,ASR,97.0,95.0,0.7888446215139442,0.98559670781893,0.8872206646664371
1562,Florida Tech,Softball,D2,Florida Institute of Technology,ASR,100.0,86.0,0.9023904382470119,0.8395061728395061,0.870948305543259
1405,Winona St.,Softball,D2,Winona State University,ASR,100.0,85.0,0.9023904382470119,0.8209876543209876,0.8616890462839998
1617,Mansfield,Softball,D2,Mansfield University of Pennsylvania,ASR,96.0,95.0,0.7350597609561753,0.98559670781893,0.8603282343875527
1469,Kutztown,Softball,D2,Kutztown University of Pennsylvania,ASR,100.0,83.0,0.9023904382470119,0.8106995884773662,0.856545013362189
1556,Lock Haven,Softball,D2,Lock Haven University of Pennsylvania,ASR,100.0,83.0,0.9023904382470119,0.8106995884773662,0.856545013362189
1554,American Int'l,Softball,D2,American International College,ASR,100.0,82.0,0.9023904382470119,0.7983539094650206,0.8503721738560163
1396,Concordia-St. Paul,Softball,D2,"Concordia University, St. Paul",ASR,100.0,82.0,0.9023904382470119,0.7983539094650206,0.8503721738560163
1559,Biola,Softball,D2,Biola University,ASR,96.0,94.0,0.7350597609561753,0.9650205761316872,0.8500401685439313
1464,Goldey-Beacom,Softball,D2,Goldey-Beacom College,ASR,100.0,81.0,0.9023904382470119,0.7880658436213992,0.8452281409342055
1402,Indiana (PA),Softball,D2,Indiana University of Pennsylvania,ASR,96.0,93.0,0.7350597609561753,0.9382716049382716,0.8366656829472234
1527,Embry-Riddle (FL),Softball,D2,Embry-Riddle Aeronautical University (Florida),ASR,96.0,93.0,0.7350597609561753,0.9382716049382716,0.8366656829472234
1480,West Ala.,Softball,D2,University of West Alabama,ASR,100.0,79.0,0.9023904382470119,0.7654320987654321,0.833911268506222
1517,Bridgeport,Softball,D2,University of Bridgeport,ASR,100.0,78.0,0.9023904382470119,0.7469135802469136,0.8246520092469627
1532,Fort Hays St.,Softball,D2,Fort Hays State University,ASR,100.0,78.0,0.9023904382470119,0.7469135802469136,0.8246520092469627
1570,Northwood,Softball,D2,Northwood University,ASR,97.0,86.0,0.7888446215139442,0.8395061728395061,0.8141753971767252
1628,Central Mo.,Softball,D2,University of Central Missouri,ASR,100.0,77.0,0.9023904382470119,0.720164609053498,0.811277523650255
1595,Western Ore.,Softball,D2,Western Oregon University,ASR,100.0,77.0,0.9023904382470119,0.720164609053498,0.811277523650255
1634,Central Wash.,Softball,D2,Central Washington University,ASR,96.0,89.0,0.7350597609561753,0.8868312757201646,0.81094551833817
1406,Claflin,Softball,D2,Claflin University,ASR,96.0,89.0,0.7350597609561753,0.8868312757201646,0.81094551833817
1564,Adelphi,Softball,D2,Adelphi University,ASR,100.0,76.0,0.9023904382470119,0.7016460905349794,0.8020182643909957
1569,Bemidji St.,Softball,D2,Bemidji State University,ASR,96.0,88.0,0.7350597609561753,0.8662551440329218,0.8006574524945486
1440,Wingate,Softball,D2,Wingate University,ASR,94.0,100.0,0.599601593625498,0.9958847736625515,0.7977431836440247
1482,St. Mary's (TX),Softball,D2,St. Mary's University (Texas),ASR,100.0,75.0,0.9023904382470119,0.6831275720164609,0.7927590051317364
1576,Ky. Wesleyan,Softball,D2,Kentucky Wesleyan College,ASR,95.0,92.0,0.6573705179282868,0.9218106995884774,0.7895906087583822
1510,Rollins,Softball,D2,Rollins College,ASR,97.0,81.0,0.7888446215139442,0.7880658436213992,0.7884552325676717
1544,Truman St.,Softball,D2,Truman State University,ASR,94.0,94.0,0.599601593625498,0.9650205761316872,0.7823110848785926
1639,Quincy,Softball,D2,Quincy University,ASR,100.0,74.0,0.9023904382470119,0.6604938271604939,0.7814421327037528
1409,Lee,Softball,D2,Lee University,ASR,100.0,74.0,0.9023904382470119,0.6604938271604939,0.7814421327037528
1584,UVA Wise,Softball,D2,The University of Virginia's College at Wise,ASR,96.0,83.0,0.7350597609561753,0.8106995884773662,0.7728796747167708
1633,Eckerd,Softball,D2,Eckerd College,ASR,95.0,89.0,0.6573705179282868,0.8868312757201646,0.7721008968242258
1492,Tampa,Softball,D2,University of Tampa,ASR,95.0,89.0,0.6573705179282868,0.8868312757201646,0.7721008968242258
1491,Southern Wesleyan,Softball,D2,Southern Wesleyan University,ASR,95.0,89.0,0.6573705179282868,0.8868312757201646,0.7721008968242258
1437,Trevecca Nazarene,Softball,D2,Trevecca Nazarene University,ASR,95.0,87.0,0.6573705179282868,0.8580246913580247,0.7576976046431558
1501,Western Wash.,Softball,D2,Western Washington University,ASR,92.0,94.0,0.5338645418326693,0.9650205761316872,0.7494425589821783
1580,Clark Atlanta,Softball,D2,Clark Atlanta University,ASR,100.0,71.0,0.9023904382470119,0.5946502057613169,0.7485203220041644
1427,Emporia St.,Softball,D2,Emporia State University,ASR,100.0,71.0,0.9023904382470119,0.5946502057613169,0.7485203220041644
1425,Lincoln Memorial,Softball,D2,Lincoln Memorial University,ASR,96.0,78.0,0.7350597609561753,0.7469135802469136,0.7409866706015444
1465,Mo. Southern St.,Softball,D2,Missouri Southern State University,ASR,96.0,78.0,0.7350597609561753,0.7469135802469136,0.7409866706015444
1390,Pittsburg St.,Softball,D2,Pittsburg State University,ASR,97.0,75.0,0.7888446215139442,0.6831275720164609,0.7359860967652025
1522,Assumption,Softball,D2,Assumption University,ASR,100.0,70.0,0.9023904382470119,0.5576131687242798,0.7300018034856459
1552,Davenport,Softball,D2,Davenport University,ASR,100.0,70.0,0.9023904382470119,0.5576131687242798,0.7300018034856459
1486,Millersville,Softball,D2,Millersville University of Pennsylvania,ASR,100.0,69.0,0.9023904382470119,0.5349794238683128,0.7186849310576624
1631,Ouachita Baptist,Softball,D2,Ouachita Baptist University,ASR,100.0,69.0,0.9023904382470119,0.5349794238683128,0.7186849310576624
1398,Mount Olive,Softball,D2,University of Mount Olive,ASR,96.0,76.0,0.7350597609561753,0.7016460905349794,0.7183529257455774
1488,Molloy,Softball,D2,Molloy University,ASR,94.0,85.0,0.599601593625498,0.8209876543209876,0.7102946239732428
1384,Seton Hill,Softball,D2,Seton Hill University,ASR,97.0,72.0,0.7888446215139442,0.6296296296296297,0.7092371255717869
1549,St. Cloud St.,Softball,D2,St. Cloud State University,ASR,96.0,75.0,0.7350597609561753,0.6831275720164609,0.7090936664863181
1439,Flagler,Softball,D2,Flagler College,ASR,96.0,75.0,0.7350597609561753,0.6831275720164609,0.7090936664863181
1623,Rockhurst,Softball,D2,Rockhurst University,ASR,100.0,68.0,0.9023904382470119,0.5061728395061729,0.7042816388765925
1416,Catawba,Softball,D2,Catawba College,ASR,93.0,86.0,0.5657370517928287,0.8395061728395061,0.7026216123161675
1441,Coker,Softball,D2,Coker University,ASR,93.0,86.0,0.5657370517928287,0.8395061728395061,0.7026216123161675
1632,LeMoyne-Owen,Softball,D2,LeMoyne-Owen College,ASR,95.0,78.0,0.6573705179282868,0.7469135802469136,0.7021420490876003
1442,Colo. Sch. of Mines,Softball,D2,Colorado School of Mines,ASR,91.0,90.0,0.4900398406374502,0.9094650205761317,0.6997524306067909
1452,West Chester,Softball,D2,West Chester University of Pennsylvania,ASR,94.0,82.0,0.599601593625498,0.7983539094650206,0.6989777515452593
1434,King (TN),Softball,D2,King University,ASR,97.0,71.0,0.7888446215139442,0.5946502057613169,0.6917474136376305
1525,Barton,Softball,D2,Barton College,ASR,95.0,77.0,0.6573705179282868,0.720164609053498,0.6887675634908924
1608,Missouri S&T,Softball,D2,Missouri University of Science and Technology,ASR,89.0,94.0,0.40836653386454186,0.9650205761316872,0.6866935549981146
1444,Mars Hill,Softball,D2,Mars Hill University,ASR,96.0,72.0,0.7350597609561753,0.6296296296296297,0.6823446952929024
1383,North Greenville,Softball,D2,North Greenville University,ASR,96.0,71.0,0.7350597609561753,0.5946502057613169,0.664854983358746
1511,Wis.-Parkside,Softball,D2,University of Wisconsin-Parkside,ASR,100.0,65.0,0.9023904382470119,0.4156378600823045,0.6590141491646582
1407,Caldwell,Softball,D2,Caldwell University,ASR,100.0,65.0,0.9023904382470119,0.4156378600823045,0.6590141491646582
1640,Shorter,Softball,D2,Shorter University,ASR,100.0,65.0,0.9023904382470119,0.4156378600823045,0.6590141491646582
1403,UT Tyler,Softball,D2,The University of Texas at Tyler,ASR,95.0,,0.6573705179282868,,0.6573705179282868
1394,West Florida,Softball,D2,University of West Florida,ASR,90.0,87.0,0.44223107569721115,0.8580246913580247,0.650127883527618
1467,Northwest Mo. St.,Softball,D2,Northwest Missouri State University,ASR,93.0,76.0,0.5657370517928287,0.7016460905349794,0.6336915711639041
1503,Ohio Dominican,Softball,D2,Ohio Dominican University,ASR,91.0,80.0,0.4900398406374502,0.7757201646090535,0.6328800026232518
1619,Fla. Southern,Softball,D2,Florida Southern College,ASR,95.0,71.0,0.6573705179282868,0.5946502057613169,0.6260103618448019
1454,Drury,Softball,D2,Drury University,ASR,95.0,71.0,0.6573705179282868,0.5946502057613169,0.6260103618448019
1614,Holy Family,Softball,D2,Holy Family University,ASR,95.0,71.0,0.6573705179282868,0.5946502057613169,0.6260103618448019
1435,East Stroudsburg,Softball,D2,East Stroudsburg University of Pennsylvania,ASR,89.0,86.0,0.40836653386454186,0.8395061728395061,0.623936353352024
1458,Winston-Salem,Softball,D2,Winston-Salem State University,ASR,91.0,77.0,0.4900398406374502,0.720164609053498,0.605102224845474
1537,Slippery Rock,Softball,D2,Slippery Rock University of Pennsylvania,ASR,93.0,73.0,0.5657370517928287,0.6419753086419753,0.6038561802174021
1636,St. Edward's,Softball,D2,St. Edward's University,ASR,96.0,67.0,0.7350597609561753,0.46502057613168724,0.6000401685439313
1585,Lynn,Softball,D2,Lynn University,ASR,96.0,67.0,0.7350597609561753,0.46502057613168724,0.6000401685439313
1598,Chowan,Softball,D2,Chowan University,ASR,100.0,60.0,0.9023904382470119,0.2962962962962963,0.5993433672716542
2228,Vanguard,Softball,D2,Vanguard University,ASR,100.0,60.0,0.9023904382470119,0.2962962962962963,0.5993433672716542
1603,Ashland,Softball,D2,Ashland University,ASR,93.0,72.0,0.5657370517928287,0.6296296296296297,0.5976833407112292
1560,Dominican (NY),Softball,D2,Dominican University New York,ASR,94.0,71.0,0.599601593625498,0.5946502057613169,0.5971258996934075
1410,Alabama Huntsville,Softball,D2,University of Alabama in Huntsville,ASR,90.0,78.0,0.44223107569721115,0.7469135802469136,0.5945723279720624
1618,Mary,Softball,D2,Maryville University of Saint Louis,ASR,90.0,78.0,0.44223107569721115,0.7469135802469136,0.5945723279720624
1577,Felician,Softball,D2,Felician University,ASR,100.0,59.0,0.9023904382470119,0.2716049382716049,0.5869976882593084
1474,Montevallo,Softball,D2,University of Montevallo,ASR,97.0,64.0,0.7888446215139442,0.3786008230452675,0.5837227222796059
1627,Cedarville,Softball,D2,Cedarville University,ASR,95.0,68.0,0.6573705179282868,0.5061728395061729,0.5817716787172298
1597,St. Anselm,Softball,D2,Saint Anselm College,ASR,93.0,71.0,0.5657370517928287,0.5946502057613169,0.5801936287770728
1413,Regis (CO),Softball,D2,Regis University (Colorado),ASR,94.0,70.0,0.599601593625498,0.5576131687242798,0.5786073811748889
1582,Ark.-Monticello,Softball,D2,"University of Arkansas, Monticello",ASR,96.0,65.0,0.7350597609561753,0.4156378600823045,0.5753488105192399
1470,Wayne St. (MI),Softball,D2,Wayne State University (Michigan),ASR,90.0,76.0,0.44223107569721115,0.7016460905349794,0.5719385831160952
1534,Edinboro,Softball,D2,"Pennsylvania Western University, Edinboro",ASR,85.0,86.0,0.29880478087649404,0.8395061728395061,0.569155476858
1451,Lubbock Christian,Softball,D2,Lubbock Christian University,ASR,85.0,86.0,0.29880478087649404,0.8395061728395061,0.569155476858
1415,Lane,Softball,D2,Lane College,ASR,84.0,88.0,0.26095617529880477,0.8662551440329218,0.5636056596658633
1423,Minnesota St.,Softball,D2,"Minnesota State University, Mankato",ASR,94.0,68.0,0.599601593625498,0.5061728395061729,0.5528872165658354
1389,Colorado Mesa,Softball,D2,Colorado Mesa University,ASR,90.0,74.0,0.44223107569721115,0.6604938271604939,0.5513624514288525
1473,Minn. Duluth,Softball,D2,University of Minnesota Duluth,ASR,93.0,69.0,0.5657370517928287,0.5349794238683128,0.5503582378305707
1616,Virginia Union,Softball,D2,Virginia Union University,ASR,85.0,80.0,0.29880478087649404,0.7757201646090535,0.5372624727427737
1519,Lewis,Softball,D2,Lewis University,ASR,95.0,65.0,0.6573705179282868,0.4156378600823045,0.5365041890052957
1578,West Liberty,Softball,D2,West Liberty University,ASR,92.0,69.0,0.5338645418326693,0.5349794238683128,0.534421982850491
1498,Elizabeth City St.,Softball,D2,Elizabeth City State University,ASR,94.0,67.0,0.599601593625498,0.46502057613168724,0.5323110848785926
1588,Cal St. Monterey Bay,Softball,D2,"California State University, Monterey Bay",ASR,92.0,68.0,0.5338645418326693,0.5061728395061729,0.5200186906694211
1489,CSU Pueblo,Softball,D2,Colorado State University Pueblo,ASR,90.0,71.0,0.44223107569721115,0.5946502057613169,0.518440640729264
1418,Georgia College,Softball,D2,Georgia College,ASR,95.0,64.0,0.6573705179282868,0.3786008230452675,0.5179856704867771
1497,McKendree,Softball,D2,McKendree University,ASR,95.0,64.0,0.6573705179282868,0.3786008230452675,0.5179856704867771
1514,Cameron,Softball,D2,Cameron University,ASR,100.0,50.0,0.9023904382470119,0.12551440329218108,0.5139524207695965
1448,Findlay,Softball,D2,University of Findlay,ASR,91.0,69.0,0.4900398406374502,0.5349794238683128,0.5125096322528815
1579,Barry,Softball,D2,Barry University,ASR,91.0,68.0,0.4900398406374502,0.5061728395061729,0.49810634007181154
1550,Sioux Falls,Softball,D2,University of Sioux Falls,ASR,91.0,68.0,0.4900398406374502,0.5061728395061729,0.49810634007181154
1551,Simon Fraser,Softball,D2,Simon Fraser University,ASR,86.0,74.0,0.32270916334661354,0.6604938271604939,0.4916014952535537
1555,D'Youville,Softball,D2,D'Youville University,ASR,91.0,,0.4900398406374502,,0.4900398406374502
2068,Thomas More,Softball,D2,Thomas More University,ASR,91.0,,0.4900398406374502,,0.4900398406374502
1558,Salem (WV),Softball,D2,Salem University (West Virginia),ASR,95.0,61.0,0.6573705179282868,0.3168724279835391,0.48712147295591296
1571,Northwestern Okla.,Softball,D2,Northwestern Oklahoma State University,ASR,96.0,57.0,0.7350597609561753,0.22839506172839505,0.4817274113422852
1456,Anderson (SC),Softball,D2,Anderson University (South Carolina),ASR,88.0,71.0,0.36852589641434264,0.5946502057613169,0.48158805108782976
1490,Tiffin,Softball,D2,Tiffin University,ASR,85.0,74.0,0.29880478087649404,0.6604938271604939,0.4796493040184939
1386,Emmanuel (GA),Softball,D2,Emmanuel University (Georgia),ASR,100.0,42.0,0.9023904382470119,0.051440329218107,0.4769153837325595
1487,Fort Lewis,Softball,D2,Fort Lewis College,ASR,94.0,63.0,0.599601593625498,0.35390946502057613,0.4767555293230371
1420,Fairmont St.,Softball,D2,Fairmont State University,ASR,92.0,65.0,0.5338645418326693,0.4156378600823045,0.4747512009574869
1591,Southern Conn. St.,Softball,D2,Southern Connecticut State University,ASR,83.0,77.0,0.22310756972111553,0.720164609053498,0.4716360893873068
1436,Nova Southeastern,Softball,D2,Nova Southeastern University,ASR,100.0,40.0,0.9023904382470119,0.03292181069958848,0.4676561244733002
1397,Mississippi Col.,Softball,D2,Mississippi College,ASR,90.0,67.0,0.44223107569721115,0.46502057613168724,0.4536258259144492
1408,Bluefield St.,Softball,D2,Bluefield State University,ASR,90.0,67.0,0.44223107569721115,0.46502057613168724,0.4536258259144492
1605,Shepherd,Softball,D2,Shepherd University,ASR,88.0,69.0,0.36852589641434264,0.5349794238683128,0.4517526601413277
1505,USC Aiken,Softball,D2,University of South Carolina Aiken,ASR,77.0,80.0,0.12151394422310757,0.7757201646090535,0.4486170544160805
1543,Mont. St. Billings,Softball,D2,Montana State University Billings,ASR,94.0,60.0,0.599601593625498,0.2962962962962963,0.44794894496089716
1600,Neb.-Kearney,Softball,D2,University of Nebraska at Kearney,ASR,87.0,70.0,0.33665338645418325,0.5576131687242798,0.4471332775892315
1629,Wheeling,Softball,D2,Wheeling University,ASR,92.0,63.0,0.5338645418326693,0.35390946502057613,0.4438870034266227
1414,Columbus St.,Softball,D2,Columbus State University,ASR,95.0,57.0,0.6573705179282868,0.22839506172839505,0.44288278982834095
1553,Ferris St.,Softball,D2,Ferris State University,ASR,83.0,74.0,0.22310756972111553,0.6604938271604939,0.4418006984408047
1471,Southwest Baptist,Softball,D2,Southwest Baptist University,ASR,92.0,62.0,0.5338645418326693,0.33127572016460904,0.43257013099863917
1601,Chico St.,Softball,D2,"California State University, Chico",ASR,83.0,73.0,0.22310756972111553,0.6419753086419753,0.4325414391815454
1462,Mercy,Softball,D2,Mercy University,ASR,96.0,50.0,0.7350597609561753,0.12551440329218108,0.4302870821241782
1513,Azusa Pacific,Softball,D2,Azusa Pacific University,ASR,86.0,69.0,0.32270916334661354,0.5349794238683128,0.4288442936074631
1644,Lake Erie,Softball,D2,Lake Erie College,ASR,84.0,71.0,0.26095617529880477,0.5946502057613169,0.42780319053006083
1607,Minn.-Crookston,Softball,D2,"University of Minnesota, Crookston",ASR,84.0,71.0,0.26095617529880477,0.5946502057613169,0.42780319053006083
2081,St. Augustine's,Softball,D2,Saint Augustine's University,ASR,73.0,80.0,0.0697211155378486,0.7757201646090535,0.422720640073451
1611,William Jewell,Softball,D2,William Jewell College,ASR,82.0,73.0,0.19721115537848605,0.6419753086419753,0.4195932320102307
1483,Saginaw Valley,Softball,D2,Saginaw Valley State University,ASR,88.0,67.0,0.36852589641434264,0.46502057613168724,0.41677323627301494
1526,Davis & Elkins,Softball,D2,Davis & Elkins College,ASR,79.0,75.0,0.14940239043824702,0.6831275720164609,0.41626498122735395
1593,Cal St. East Bay,Softball,D2,"California State University, East Bay",ASR,92.0,60.0,0.5338645418326693,0.2962962962962963,0.4150804190644828
