id,player_name,position,classification,transferred,previous_team,recruited_rank,sixty_four_draft_ranking,team_id,player_id_ncaa,secondary_position,utility,height,bat,throw,hometown
363,Trevor Berkemeyer,INF,,FALSE,,0,0,9,2118006,,,,,,
364,Pierre Brewton,INF,,FALSE,,0,0,9,2117979,,,,,,
365,Teddy Bridges,OF,,FALSE,,0,0,9,2472298,,,,,,
366,Khari Caver,P,,FALSE,,0,0,9,2117997,,,,,,
367,Josue Espaillat-Garcia,P,,FALSE,,0,0,9,2308904,,,,,,
368,Rodney Farrell,OF,,FALSE,,0,0,9,2308899,,,,,,
369,Yavier Febus,P,,FALSE,,0,0,9,2118020,,,,,,
370,Jose Figueroa,P,,FALSE,,0,0,9,1998507,,,,,,
371,Jalen Ford,INF,,FALSE,,0,0,9,2118001,,,,,,
372,Isom Ford,C,,FALSE,,0,0,9,1879676,,,,,,
373,Malik Frails,P,,TRUE,9,0,0,273,2349679,,FALSE,74,L,L,"Harlem, GA"
374,Jason Garcia,P,,FALSE,,0,0,9,2308870,,,,,,
375,Dylan Hall,C,,FALSE,,0,0,9,2308871,,,,,,
376,Michael Hovermill,P,,FALSE,,0,0,9,2118017,,,,,,
377,Brendon Lopez,P,,FALSE,,0,0,9,2472299,,,,,,
378,Jason Marono,P,,FALSE,,0,0,9,2308915,,,,,,
379,Carlos Mas,INF,,FALSE,,0,0,9,2308901,,,,,,
380,Brock Mitchell,C,,FALSE,,0,0,9,2117995,,,,,,
381,Brandon Moore,OF,,FALSE,,0,0,9,1998525,,,,,,
382,Alden Moore,UT,,FALSE,,0,0,9,2472300,,,,,,
383,Dillon Roop,C,,FALSE,,0,0,9,2118012,,,,,,
384,Logan Smith,C,,FALSE,,0,0,9,2142605,,,,,,
385,Cole Stewart,P,,FALSE,,0,0,9,2472296,,,,,,
386,Josue Torres-Santos,P,,FALSE,,0,0,9,1998529,,,,,,
387,Will Acuff,OF,,FALSE,,0,0,10,1868434,,,,,,
388,Colin Baeder,2B,,FALSE,,0,0,10,2467133,C,FALSE,,,,
389,Brett Barbee,INF,,FALSE,,0,0,10,2126163,,,,,,
390,Tyler Bell,INF,,FALSE,,0,0,10,2126164,,,,,,
391,Garrett Bodine,OF,,FALSE,,0,0,10,2126152,,,,,,
392,Bj Bradham,OF,,FALSE,,0,0,10,2310911,,,,,,
393,Colin Brewer,C,,FALSE,,0,0,10,1980424,,,,,,
394,Caleb Brewer,P,,FALSE,,0,0,10,2310917,,,,,,
395,Brooks Brophy,P,,FALSE,,0,0,10,1980417,,,,,,
396,Jake Christa,P,,FALSE,,0,0,10,2310907,,,,,,
397,Wells Deloney,P,,FALSE,,0,0,10,2310882,,,,,,
398,Zack Duvall,INF,,FALSE,,0,0,10,1868419,,,,,,
399,Austin East,P,,FALSE,,0,0,10,2310884,,,,,,
400,Landon Ezzell,UT,,FALSE,,0,0,10,2126156,,,,,,
401,Will Griffith,P,,FALSE,,0,0,10,2467137,,FALSE,,,,
402,Cory Hagood,P,,FALSE,,0,0,10,2467159,,FALSE,,,,
403,Parker Henson,P,,FALSE,,0,0,10,1980420,,,,,,
404,Collin Hollingsworth,P,,FALSE,,0,0,10,2467163,,FALSE,,,,
405,Jeff Hunter,UT,,FALSE,,0,0,10,2126158,,,,,,
406,Dorien Jenkins,OF,,FALSE,,0,0,10,1980408,,,,,,
407,Dylan Johnston,C,,FALSE,,0,0,10,2467167,,FALSE,,,,
408,Kody Keiser,P,,FALSE,,0,0,10,2310903,,,,,,
409,Daniel Mccary,3B,,FALSE,,0,0,10,2467169,1B,FALSE,,,,
410,Tyler Mccown,OF,,FALSE,,0,0,10,1980425,,,,,,
411,Ian Mccoy,P,,FALSE,,0,0,10,1868439,,,,,,
412,Cody Morrow,P,,FALSE,,0,0,10,2126160,,,,,,
413,Dylan Murphy,P,,FALSE,,0,0,10,1980413,,,,,,
414,Justin Perreault,P,,FALSE,,0,0,10,2310879,,FALSE,,,,
415,Griffin Rivers,OF,,FALSE,,0,0,10,2467170,,,,,,
416,Sean Rooney,INF,,FALSE,,0,0,10,2467151,,,,,,
417,Mitchell Rottier,INF,,FALSE,,0,0,10,2467173,,,,,,
418,Hunter Schwartz,C,,FALSE,,0,0,10,2310909,,,,,,
419,Tyler Self,P,,FALSE,,0,0,10,1980428,,,,,,
420,Heath Senn,P,,FALSE,,0,0,10,2126182,,,,,,
421,Sam Sertell,P,,FALSE,,0,0,10,2467152,,,,,,
422,John Trousdale,INF,,FALSE,,0,0,10,1871448,,,,,,
423,Carson Villalta,2B,,FALSE,,0,0,10,2467174,3B,FALSE,,,,
424,Parker Warren,P,,FALSE,,0,0,10,2310902,,,,,,
425,Ryan White,P,,FALSE,,0,0,10,2126183,,,,,,
426,Parker Willoughby,OF,,FALSE,,0,0,10,2467153,,,,,,
427,Andrew Wright,P,,FALSE,,0,0,10,2310916,,,,,,
428,Dj Alford,P,,FALSE,,0,0,11,1996869,,,,,,
429,Kenny Allred,OF,,FALSE,,0,0,11,2333499,,,,,,
430,Abner Benitez,INF,,FALSE,,0,0,11,2494370,,,,,,
431,Britt Buckelew,P,,FALSE,,0,0,11,1996890,,,,,,
432,Alexander Castro,P,,FALSE,,0,0,11,1996886,,,,,,
433,Sebastian Colon,P,,FALSE,,0,0,11,2333474,,FALSE,73,R,R,"Juana Diaz, PR"
434,Cristopher Deguzman,INF,,FALSE,,0,0,11,1996885,,,,,,
435,Gage Dollar,P,,FALSE,,0,0,11,1996887,,,,,,
436,Kerrigan Edmondson,OF,,FALSE,,0,0,11,2508285,,,74,L,L,
437,Dilan Espinal,INF,,FALSE,,0,0,11,2333501,,,,,,
438,"Dale Francis, Jr.",DH,,TRUE,247,0,0,286,2494755,1B,FALSE,75,R,R,"Fort Pierce, FL"
439,Santiago Garcia,C,,FALSE,,0,0,11,1996843,,,,,,
440,Aj Gardner,OF,,FALSE,,0,0,11,1996868,,,,,,
441,Jordan Gould,P,,FALSE,,0,0,11,2333496,,,,,,
442,Jacknell Guzman,P,,FALSE,,0,0,11,2333486,,,,,,
443,Payton Harris,P,,FALSE,,0,0,11,2333497,,,,,,
444,Cameron Hearn,OF,,FALSE,,0,0,11,2129601,,,,,,
445,Isaias Hernandez,P,,FALSE,,0,0,11,2512871,,,,,,
446,Trenton Jamison,INF,,FALSE,,0,0,11,2333493,,,,,,
447,Angel Jimenez,OF,,FALSE,,0,0,11,2129573,,,,,,
448,Trevor Jurjevich,INF,,FALSE,,0,0,11,2129575,,,,,,
449,Austin King,P,,FALSE,,0,0,11,2333476,,,,,,
450,Chris Lewis,INF,,FALSE,,0,0,11,1996866,,,,,,
451,Ian Matos,OF,,FALSE,,0,0,11,2333491,,,,,,
452,Hunter May,C,,FALSE,,0,0,11,2129593,,,,,,
453,Adiel Melendez,P,,TRUE,11,0,0,503,2494756,,FALSE,73,L,L,"Miami, FL"
454,Ryan Melendez,P,,FALSE,,0,0,11,2333490,,,,,,
455,Osvaldo Mendez,P,,FALSE,,0,0,11,2494757,,,,,,
456,Narada Monge,P,,FALSE,,0,0,11,2333489,,,,,,
457,Christian Muniz,INF,,TRUE,11,0,0,58,2333500,,,,,,
458,Nate Palmer,P,,FALSE,,0,0,11,2495385,,,,,,
459,Jorge Perez,P,,FALSE,,0,0,11,2129597,,,,,,
460,Breon Pooler,P,,FALSE,,0,0,11,2129598,,,,,,
461,Jeremy Rivera,P,,TRUE,11,0,0,388,2129576,,,,,,
462,Ricardo Rivera,P,,FALSE,,0,0,11,2129572,,,,,,
463,Jorge Rivera,C,,FALSE,,0,0,11,2129596,,,,,,
464,Luis Rodriguez,P,,FALSE,,0,0,11,2333495,,FALSE,74,R,R,"Canovanas, PR"
465,Jayden Sloan,DH,,TRUE,799,0,0,542,2333485,3B,FALSE,67,R,R,"Montgomery, AL"
466,Fred Stewart,C,,FALSE,,0,0,11,2333494,,,,,,
467,Ryan Velazquez,P,,TRUE,11,0,0,870,2333512,,,,,,
468,Jabronski Williams,OF,,FALSE,,0,0,11,2333483,,,,,,
469,William Antunez,P,,FALSE,,0,0,12,2472779,,,,,,
470,Malik Barrington,P,,FALSE,,0,0,12,2130024,,,,,,
471,Will Barry,INF,,FALSE,,0,0,12,2326439,,,,,,
472,William Beasley,P,,FALSE,,0,0,12,2472770,,FALSE,,,,
473,Jaelyn Brooks,OF,,FALSE,,0,0,12,2326461,,,,,,
474,Kevin Bryant II,OF,,FALSE,,0,0,12,2130046,,,,,,
475,Tyler Bullock,P,,FALSE,,0,0,12,2472777,DH,TRUE,,,,
476,Ethan Gay,P,,FALSE,,0,0,12,2472772,,,,,,
477,Aaron Ginn,P,,FALSE,,0,0,12,2326421,,,,,,
478,Jonathan Henry,P,,TRUE,12,0,0,519,2326420,,,,,,
479,Gage Herring,OF,,FALSE,,0,0,12,2326419,,,,,,
480,Blake Howell,P,,FALSE,,0,0,12,2326418,,,,,,
481,Joseph Jacobsen,P,,FALSE,,0,0,12,2326466,,,,,,
482,Tucker Jordan,C,,FALSE,,0,0,12,2472766,,,,,,
483,Chase Karn,OF,,FALSE,,0,0,12,2326440,,,,,,
484,Nate Lloyd,INF,,FALSE,,0,0,12,2326467,,,,,,
485,Tyler Mcconnell,INF,,FALSE,,0,0,12,2326442,,,,,,
486,Gabriel Mckenzie,OF,,TRUE,12,0,0,153,2130025,,,,,,
487,Garrett Miller,P,,FALSE,,0,0,12,2472759,,,,,,
488,Anthony Nettles,P,,FALSE,,0,0,12,2472744,,,,,,
489,Jonathan Palmer,OF,,FALSE,,0,0,12,2326459,,,,,,
490,Travis Ray,INF,,FALSE,,0,0,12,2472769,,,,,,
491,Michael Reddick,P,,FALSE,,0,0,12,1972749,,,,,,
492,Lachlan Ross,INF,,FALSE,,0,0,12,2472760,,,,,,
493,Chasen Roulhac,INF,,FALSE,,0,0,12,1878379,,,,,,
494,Brock Rountree,P,,FALSE,,0,0,12,2130043,,,,,,
495,Dominic Rutigliano,C,,FALSE,,0,0,12,2472782,LF,FALSE,,,,
496,Wyatt Setian,INF,,FALSE,,0,0,12,2472767,,,,,,
497,Gavin Sloan,C,,FALSE,,0,0,12,2130049,,,,,,
498,Jared Spinner,INF,,FALSE,,0,0,12,2472775,,,,,,
499,Darius Stokes,C,,FALSE,,0,0,12,2326468,,,,,,
500,Pierce Thomas,C,,FALSE,,0,0,12,2326464,,,,,,
501,Tj Thomas II,OF,,FALSE,,0,0,12,2326377,,,,,,
502,Tate Thompson,INF,,FALSE,,0,0,12,1878385,,,,,,
503,Tre Turner,P,,TRUE,12,0,0,266,1972768,,,,,,
504,Quintard Wright,LF,,FALSE,,0,0,12,2472768,DH,FALSE,,,,
505,Tyler Baldwin,P,,FALSE,,0,0,13,2526733,,FALSE,67,R,R,"Cromwell, CT"
506,Anthony Broadhurst,C,,FALSE,,0,0,13,2352951,,,,,,
507,Chris Ciarleglio,P,,FALSE,,0,0,13,2352934,,,,,,
508,Brendan Clark,INF,,FALSE,,0,0,13,2153391,,,,,,
509,Brandon Clark,C,,FALSE,,0,0,13,1892334,,,,,,
510,Caden Cloutier,OF,,FALSE,,0,0,13,2352949,,,,,,
511,Dan Debartolomeo,P,,FALSE,,0,0,13,2153369,,,,,,
512,Liam Donaldson,P,,FALSE,,0,0,13,2352950,,,,,,
513,Zack Fenn,P,,FALSE,,0,0,13,2527816,,FALSE,68,L,L,"Oakville, CT"
514,Ike Flannery,P,,FALSE,,0,0,13,2352952,,,,,,
515,David Flynn,INF,,FALSE,,0,0,13,2153370,,,,,,
516,Brandon Fowler,P,,FALSE,,0,0,13,2006997,,,,,,
517,Nick Gallivan,P,,FALSE,,0,0,13,2352935,,,,,,
518,Vincent Gualtieri,OF,,FALSE,,0,0,13,2352955,,,,,,
519,Chris Imbarrato,INF,,FALSE,,0,0,13,2352930,,,,,,
520,Sean Jefferson,DH,,TRUE,13,0,0,93,2352953,RF,FALSE,73,L,R,
521,Nick Kownack,P,,FALSE,,0,0,13,2526734,,FALSE,75,R,R,"Schenectady, NY"
522,Alex Kozlowski,INF,,FALSE,,0,0,13,2352954,,,,,,
523,Matthew Lewczyk,INF,,FALSE,,0,0,13,2158077,,,,,,
524,Ron Losacano,OF,,FALSE,,0,0,13,2153394,,,,,,
525,J. Mascari,P,,FALSE,,0,0,13,2522549,,,,,,
526,Joseph Matthews,INF,,FALSE,,0,0,13,2153371,,,,,,
527,Shawn Mcfeggan,P,,FALSE,,0,0,13,1892338,,,,,,
528,Nick Miller,P,,FALSE,,0,0,13,2154362,,,,,,
529,Nhasean Murphy,OF,,FALSE,,0,0,13,2153395,,,,,,
530,T. Netto,C,,FALSE,,0,0,13,2526735,,,,,,
531,Jay Palais,P,,FALSE,,0,0,13,1892340,,,,,,
532,Eduardo Pena,OF,,FALSE,,0,0,13,2153372,,,,,,
533,Michael Pepe,P,,FALSE,,0,0,13,2153432,,,,,,
534,Justen Rodriguez,INF,,FALSE,,0,0,13,1782215,,,,,,
535,Tristan Smith,P,,FALSE,,20,0,13,2352933,,,,,,
536,Elijah Spataj,OF,,FALSE,,0,0,13,2153396,,,,,,
537,Alan Stinson,P,,FALSE,,0,0,13,2153433,,,,,,
538,Jason Sullivan,3B,,FALSE,,0,0,13,2352932,DH,FALSE,73,R,R,"Meriden, CT"
539,Ricardo Torres,P,,FALSE,,0,0,13,2352931,,,,,,
540,Matt Warren,INF,,FALSE,,0,0,13,1892332,,,,,,
541,M. Adanti,P,,FALSE,,0,0,14,2509548,,,,,,
542,Matthew Althoff,P,,FALSE,,0,0,14,2111223,,,,,,
543,Andrew Arszulowicz,OF,,FALSE,,0,0,14,1974249,,,,,,
544,David Asmar,INF,,FALSE,,0,0,14,2299397,,,,,,
545,T. Brimbleco,P,,FALSE,,0,0,14,2509552,,,,,,
546,Louis Cardinale,P,,FALSE,,0,0,14,2299396,,,,,,
547,Justin Charron,P,,FALSE,,0,0,14,2111217,,,,,,
548,Scotty Clippert,P,,FALSE,,0,0,14,2509549,,FALSE,,,,
549,Ben Coble,C,,TRUE,14,0,0,197,2460593,,,,R,R,
550,Wesley Coleman,INF,,FALSE,,0,0,14,2299374,,,,,,
551,R. Comerford,INF,,FALSE,,0,0,14,2509550,,,,,,
552,Aj Crapo,C,,FALSE,,0,0,14,2460568,,,,,,
553,Alex Cull,INF,,FALSE,,0,0,14,2299398,,,,,,
554,Tristan Ellis,P,,FALSE,,0,0,14,1974296,,,,,,
555,Payton Ellis,P,,FALSE,,0,0,14,2460596,,,,,,
556,Braeden Emery,2B,,FALSE,,0,0,14,2460571,3B,FALSE,,,,
557,Zac Gray,P,,FALSE,,0,0,14,2299369,,,,,,
558,Jon Gudino,INF,,FALSE,,0,0,14,2460573,,,,,,
559,Sean Haddlesey,OF,,FALSE,,0,0,14,2111208,,,,,,
560,Haeden Heibel,P,,FALSE,,0,0,14,2111218,,,,,,
561,T. Hirschfie,P,,FALSE,,0,0,14,2509553,,,,,,
562,Kellan Huang,INF,,FALSE,,0,0,14,1974253,,,,,,
563,Raymond Keane,P,,FALSE,,0,0,5,2299394,,FALSE,78,R,R,"Chesterton, IN"
564,Aj Kiss,P,,FALSE,,0,0,14,2460575,,,,,,
565,Kevin Korte,P,,TRUE,14,0,0,665,2111216,,,,,,
566,Mark Lauro,3B,,FALSE,,0,0,14,2299399,1B,FALSE,,,,
567,Peter Loch,P,,FALSE,,0,0,14,2460570,,,,,,
568,Gabe Mata,OF,,FALSE,,0,0,14,2460572,,,,,,
569,Matt McGann,C,,TRUE,14,0,0,569,2460569,DH,FALSE,72,R,R,"Sterling Heights, MI"
570,Patrick Merolla,OF,,FALSE,,0,0,14,2299372,,,,,,
571,Rudy Ochoa,OF,,FALSE,,0,0,14,2299292,,,,,,
572,Drew Olszewski,INF,,FALSE,,0,0,14,1974272,,,,,,
573,Dylan Perry,OF,,FALSE,,0,0,14,1974258,,,,,,
574,H. Rentschle,P,,FALSE,,0,0,14,2509551,,,,,,
575,Owen Robinson,P,,FALSE,,0,0,14,2460574,,,,,,
576,Derek Roskopp,P,,FALSE,,0,0,14,2299400,,,,,,
577,Luke Seaman,P,,FALSE,,0,0,14,2299401,,,,,,
578,A. Stoll,P,,FALSE,,0,0,14,2513990,,,,,,
579,Jt Townley,OF,,FALSE,,0,0,14,2460595,,,,,,
580,Andrew Villalobos,INF,,FALSE,,0,0,14,2299367,,,,,,
581,Colton Wiskur,P,,FALSE,,0,0,14,2111212,,,,,,
582,Andrew Zauner,C,,FALSE,,0,0,14,2460594,,,,,,
583,Reece Adam,INF,,FALSE,,0,0,15,2321645,,,,,,
584,Will Algard,INF,,FALSE,,0,0,15,2139145,,,,,,
585,Nick Barton,1B,,FALSE,,0,0,15,2500582,,FALSE,,,,
586,Jeremy Brubaker,INF,,FALSE,,0,0,15,2139144,,,,,,
587,Gavin Budzyn,P,,FALSE,,0,0,15,2321648,,,,,,
588,Eddie Cruz,P,,FALSE,,0,0,15,2500580,,FALSE,,,,
589,Brandon Daubert,OF,,FALSE,,0,0,15,1885977,,,,,,
590,Adam Ferdock,P,,FALSE,,0,0,15,2500583,,FALSE,,,,
591,Jakob Fry,OF,,FALSE,,0,0,15,2139136,,,,,,
592,Jimmie Gentry,INF,,FALSE,,0,0,15,1885981,,,,,,
593,Austin Gromlich,C,,TRUE,15,0,0,380,2321612,,,,,,
594,Josh Halye,INF,,FALSE,,0,0,15,2321614,,,,,,
595,Dylan Harlos,C,,FALSE,,0,0,15,2139138,,,,,,
596,Josh Jacavage,INF,,FALSE,,0,0,15,2139143,,,,,,
597,Ryan Kalinich,P,,FALSE,,0,0,15,2005000,,,,,,
598,Ethan Karel,RF,,FALSE,,0,0,15,2500577,LF,FALSE,,,,
599,Willie Kimmel III,P,,FALSE,,0,0,15,2139146,,,,,,
600,Tristan Kochel,INF,,FALSE,,0,0,15,2321644,,,,,,
601,Kris Medford,P,,FALSE,,0,0,15,2500581,,FALSE,,,,
602,Eddie Meredith,3B,,FALSE,,0,0,15,2500578,LF,FALSE,,,,
603,Tyler Nicoletto,P,,FALSE,,0,0,15,2004999,,,,,,
604,John O'Connor,P,,FALSE,,0,0,15,2500579,,FALSE,,,,
605,Shaun O'Reilly,P,,FALSE,,0,0,15,1885983,,,,,,
606,Cameron Rodgers,P,,FALSE,,0,0,15,2139131,,,,,,
607,Nick Sklenarik,INF,,FALSE,,0,0,15,2139133,,,,,,
608,Trey Smith,CF,,FALSE,,0,0,15,2500576,RF,FALSE,,,,
609,Kyle Smith,P,,FALSE,,0,0,15,2005002,,,,,,
610,Dan Stofko,P,,FALSE,,0,0,15,2139135,,,,,,
611,Chris Thomas,RF,,TRUE,15,0,0,450,2139149,LF,FALSE,70,R,R,"Belle Mead, NJ"
612,Will Tokarski,INF,,FALSE,,0,0,15,1885985,,,,,,
613,Connor Trower,P,,FALSE,,0,0,15,2321613,,,,,,
614,Jamil Bentancourt,P,,FALSE,,0,0,16,2510476,,FALSE,69,R,R,"Kissimmee, FL"
615,Kobe Butts,OF,,FALSE,,0,0,16,2519321,,,,,,
616,Jarius Colley,INF,,FALSE,,0,0,16,2307362,,,,,,
617,Tyler Daniels,INF,,FALSE,,0,0,16,2126714,,,,,,
618,Brandon Dunn,P,,FALSE,,0,0,16,2312020,,,,,,
619,Jose Fernandez,P,,FALSE,,0,0,16,1991163,,,,,,
620,Kasey Fillingame,C,,FALSE,,0,0,16,1991155,,,,,,
621,Tristin Garcia,INF,,TRUE,16,0,0,893,2134518,,,,,,
622,Lane Gordon,P,,TRUE,16,0,0,784,2307363,,,,,,
623,Jamal Green,INF,,FALSE,,0,0,16,2510468,,,70,L,L,
624,Brysen Hamilton,INF,,FALSE,,0,0,16,2512839,,,,,,
625,Kobe Head,P,,TRUE,16,0,0,784,2510469,,,,,,
626,Edward Jackson,INF,,FALSE,,0,0,16,1991125,,,,,,
627,Kyle Jenkins,C,,FALSE,,0,0,16,1991160,,,,,,
628,Jake Kieffer,P,,FALSE,,0,0,16,2134524,,,,,,
629,Diego Lopez-Molina,DH,,FALSE,,0,0,16,2307374,1B,TRUE,73,,,"Barranquitas, PR"
630,Jordan Mcgowan,OF,,FALSE,,0,0,16,1991147,,,,,,
631,Andrew Meadows,P,,FALSE,,0,0,16,2134535,,,,,,
632,George Osborne III,P,,TRUE,16,0,0,283,1991150,,,,,,
633,Garrett Palladino,SS,,FALSE,,0,0,16,2515878,,FALSE,69,,,"Moore Haven, FL"
634,Christopher Pittman,OF,,FALSE,,0,0,16,2312016,,,,,,
635,Devin Puckett,P,,FALSE,,0,0,16,2510479,,,,,,
636,Brandon Rembert,OF,,FALSE,,0,0,16,2134531,,,,,,
637,Konnor Short,P,,FALSE,,0,0,16,2307373,,,,,,
638,Khalil Smith,OF,,FALSE,,0,0,16,2510461,,,,,,
639,Jaden Smith,INF,,FALSE,,0,0,16,2134533,,,,,,
640,Tyler Smith,UT,,FALSE,,378,0,16,1879610,,,,,,
641,Joe Smith,P,,FALSE,,0,0,16,1879609,,,,,,
642,Raylan Wagner,P,,TRUE,16,0,0,266,2510462,,FALSE,74,R,R,"Jacksonville, FL"
643,Hunter Wilson,INF,,FALSE,,0,0,16,1991165,,,,,,
644,Xerian Ximines,P,,TRUE,16,0,0,266,2510466,,,72,R,R,"Miramar, FL"
645,Steven Adamson,P,,FALSE,,0,0,17,2303673,,,,,,
646,Joe Alcorn,2B,,TRUE,17,0,0,695,2504091,,FALSE,69,R,R,"Bridgeville, PA"
647,Chandler Ballenger,OF,,FALSE,,0,0,17,2303676,,,,,,
648,Lane Casto,INF,,FALSE,,0,0,17,1999341,,,,,,
649,Chasen Claus,C,,FALSE,,0,0,17,1999342,,,,,,
650,Carson Comer,INF,,FALSE,,0,0,17,2134101,,,,,,
651,Taylor Cook,INF,,FALSE,,0,0,17,1892868,,,,,,
652,Thomas Cullinane,P,,FALSE,,0,0,17,2504107,,,,,,
653,Cullen Cutright,P,,FALSE,,0,0,17,2303667,,,,,,
654,Javier D'Avila,OF,,FALSE,,0,0,17,2303672,,,,,,
655,Benny Deltore,INF,,FALSE,,0,0,17,2519404,,,,,,
656,Josh Derocher,P,,FALSE,,0,0,17,2504105,,,,,,
657,Francisco Galarza,INF,,FALSE,,0,0,17,2134108,,,,,,
658,Brandon Gutierrez,INF,,TRUE,17,0,0,213,2519416,,,60,L,L,
659,Caleb Hites,P,,FALSE,,0,0,17,1999343,,,,,,
660,Tylyn James,OF,,FALSE,,0,0,17,1892669,,,,,,
661,Brendan King,C,,FALSE,,0,0,17,2303715,,,,,,
662,Dean Kirby,P,,FALSE,,0,0,17,2303712,,,,,,
663,Will Knight,P,,TRUE,17,0,0,252,2522945,,FALSE,,,,
664,Nick Leonard,P,,FALSE,,0,0,17,2134104,,,,,,
665,Dane Long,P,,FALSE,,0,0,17,1999068,,,,,,
666,Aidan Massad,P,,FALSE,,0,0,17,2002560,,,,,,
667,Conor Mcsparran,P,,TRUE,17,0,0,252,2519403,,FALSE,73,R,R,"Wexford, PA"
668,Bradan Mullenix,P,,FALSE,,0,0,17,2134100,,,,,,
669,Alex Perez,INF,,TRUE,17,0,0,252,2134116,,,,,,
670,Nate Piontka,P,,FALSE,,0,0,17,2134103,,,,,,
671,Brett Pitzer,OF,,FALSE,,0,0,17,2303736,,,,,,
672,Brett Pitzer,OF,,FALSE,,0,0,17,2504098,,,,,,
673,Taylor Reinhart,P,,FALSE,,0,0,17,2134105,,,,,,
674,Paul Rice,C,,TRUE,17,0,0,877,2504087,,,,,,
675,Bryan Roman,P,,FALSE,,0,0,17,2303740,,,,,,
676,Caden Rudkin,,,FALSE,,0,0,17,2504130,,,,,,
677,Misael Sanchez,OF,,FALSE,,0,0,17,2303741,,,,,,
678,Barry Sanders,P,,FALSE,,0,0,17,2303743,,,,,,
679,Cameron Sheets,1B,,TRUE,17,0,0,252,2303745,,FALSE,,,,
680,Brock Stewart,C,,FALSE,,0,0,17,1999065,,,,,,
681,Gordon Swiger,P,,FALSE,,0,0,17,1999392,,,,,,
682,Justin Usenicnik,UT,,FALSE,,0,0,17,2006286,,,,,,
683,Ryan Varley,P,,FALSE,,0,0,17,2134048,,,,,,
684,Joseph Alphonse,P,,FALSE,,0,0,18,2511037,,,,,,
685,Matteo Avallone,INF,,FALSE,,0,0,18,2347414,,,,,,
686,Chris Baldwin,P,,FALSE,,0,0,18,2511015,,FALSE,,,,
687,Elijah Barinas,3B,,FALSE,,0,0,18,2511019,,FALSE,67,R,R,"Bronx, NY"
688,James Bilcik,P,,FALSE,,0,0,18,2147403,,,,,,
689,Nolan Brink,C,,FALSE,,0,0,18,2511038,,,,,,
690,Brody Burdett,INF,,FALSE,,0,0,18,2001909,,,,,,
691,James Carman,P,,FALSE,,0,0,18,2511009,,,,,,
692,Chris Catoire,P,,FALSE,,0,0,18,2347411,,,,,,
693,Jack Curabba,1B,,FALSE,,0,0,18,2511010,,FALSE,,,,
694,Ryan Demitrovic,P,,FALSE,,0,0,18,2147398,,,,,,
695,Samuel Dickerson,INF,,FALSE,,0,0,18,2147391,,,,,,
696,Dom Francavilla,OF,,FALSE,,0,0,18,2347428,,,,,,
697,Aj Gartland,P,,FALSE,,0,0,18,2001875,,,,,,
698,Mike Gibson,INF,,FALSE,,0,0,18,2008769,,,,,,
699,Jack Henby,OF,,FALSE,,0,0,18,2001910,,,,,,
700,Tim Holler,C,,FALSE,,0,0,18,2145937,,,,,,
701,Connor Hong,P,,FALSE,,0,0,18,2002244,,,,,,
702,Jesse Kabat,INF,,FALSE,,0,0,18,2511020,,,,,,
703,Owen Lansing,C,,FALSE,,0,0,18,2347415,,,,,,
704,Josh Laurie,INF,,FALSE,,0,0,18,2001874,,,,,,
705,Justin Lotemple,INF,,FALSE,,0,0,18,2145978,,,,,,
706,Christopher Mattoon,P,,FALSE,,0,0,18,2511014,,FALSE,73,R,R,"Elmira, NY"
707,Devin Mersmann,CF,,FALSE,,0,0,18,2511039,,FALSE,74,R,R,"Arcade, NY"
708,Gavin Moore,OF,,FALSE,,0,0,18,2347412,,,,,,
709,Zachary Morse,P,,FALSE,,0,0,18,2511012,,FALSE,,,,
710,Christopher Morton,C,,FALSE,,0,0,18,2147402,,,,,,
711,Tyler Petery,RF,,FALSE,,0,0,18,2511040,DH,FALSE,,,,
712,Lewis Pettit,P,,FALSE,,0,0,18,2347420,,,,,,
713,Connor Pingitore,OF,,FALSE,,0,0,18,2001876,,,,,,
714,Anthony Roides,P,,FALSE,,0,0,18,2347392,,,,,,
715,Amaury Samalot,C,,FALSE,,0,0,18,2347390,,,,,,
716,Ryan Santiago,INF,,FALSE,,0,0,18,2012067,,,,,,
717,Joseph Schatz,CF,,FALSE,,0,0,18,2511041,LF,FALSE,,,,
718,Bobby Sellers,RF,,FALSE,,0,0,18,2511013,DH,FALSE,,,,
719,Nick Serce,1B,,TRUE,18,0,0,23,2347426,P,TRUE,73,L,L,"Rochester, NY"
720,Josh Sheehan,P,,FALSE,,0,0,18,2347431,,,,,,
721,Tyler Staffieri,P,,FALSE,,0,0,18,2347439,,,,,,
722,Joe Thompson,INF,,FALSE,,0,0,18,2511042,,,,,,
723,Drew Treviso,P,,FALSE,,0,0,18,2347427,,,,,,
724,Josh Van Bramer,P,,FALSE,,0,0,18,2347418,,,,,,
725,Samuel Werth,INF,,FALSE,,0,0,18,2511043,,,,,,
726,Jon White,P,,FALSE,,0,0,18,2347425,,FALSE,,,,
727,Justin Brucker,P,,FALSE,,0,0,19,2002872,,,,,,
728,Jacob Budnar,INF,,FALSE,,0,0,19,2144063,,,,,,
729,Brayden Cartwright,C,,FALSE,,0,0,19,2353024,,,,,,
730,Kyle Chandler,P,,FALSE,,0,0,19,2498610,,,,,,
731,Chase Chodkowski,INF,,FALSE,,0,0,19,2353002,,,,,,
