ID,Year,team_id,player_id,team_ncaa_season_id,player_ncaa_season_id,gp_c,gp_1b,gp_2b,gp_ss,gp_3b,gp_lf,gp_cf,gp_rf,gp_dh,gp_p
546,2021,19,738,,,,,,,,,,,,
547,2021,19,739,,,,,,,,,,,,
548,2021,19,740,,,,,,,,,,,,
549,2021,19,741,,,,,,,,,,,,
550,2021,19,742,,,,,,,,,,,,
551,2021,19,743,,,,,,,,,,,,
552,2021,19,744,,,,,,,,,,,,
553,2021,19,745,,,,,,,,,,,,
554,2021,19,746,,,,,,,,,,,,
555,2021,19,747,,,,,,,,,,,,
556,2021,19,748,,,,,,,,,,,,
557,2021,19,749,,,,,,,,,,,,
558,2021,19,750,,,,,,,,,,,,
559,2021,19,751,,,,,,,,,,,,
560,2021,19,752,,,,,,,,,,,,
561,2021,19,753,,,,,,,,,,,,
562,2021,19,754,,,,,,,,,,,,
563,2021,19,755,,,,,,,,,,,,
564,2021,19,756,,,,,,,,,,,,
565,2021,19,757,,,,,,,,,,,,
566,2021,19,758,,,,,,,,,,,,
567,2021,19,759,,,,,,,,,,,,
568,2021,19,760,,,,,,,,,,,,
569,2021,19,761,,,,,,,,,,,,
570,2021,19,762,,,,,,,,,,,,
571,2021,19,763,,,,,,,,,,,,
572,2021,19,764,,,,,,,,,,,,
573,2021,19,765,,,,,,,,,,,,
574,2021,210,7978,,,,,,,,,,,,
575,2021,210,7979,,,,,,,,,,,,
576,2021,210,7980,,,,,,,,,,,,
577,2021,210,7981,,,,,,,,,,,,
578,2021,210,7982,,,,,,,,,,,,
579,2021,210,7983,,,,,,,,,,,,
580,2021,210,7984,,,,,,,,,,,,
581,2021,210,7985,,,,,,,,,,,,
582,2021,210,7986,,,,,,,,,,,,
583,2021,210,7987,,,,,,,,,,,,
584,2021,210,7988,,,,,,,,,,,,
585,2021,210,7989,,,,,,,,,,,,
586,2021,210,7990,,,,,,,,,,,,
587,2021,210,7991,,,,,,,,,,,,
588,2021,210,7992,,,,,,,,,,,,
589,2021,210,7993,,,,,,,,,,,,
590,2021,210,7994,,,,,,,,,,,,
591,2021,210,7995,,,,,,,,,,,,
592,2021,210,7996,,,,,,,,,,,,
593,2021,210,7997,,,,,,,,,,,,
594,2021,210,7998,,,,,,,,,,,,
595,2021,210,7999,,,,,,,,,,,,
596,2021,210,8000,,,,,,,,,,,,
597,2021,210,8001,,,,,,,,,,,,
598,2021,210,8002,,,,,,,,,,,,
599,2021,210,8003,,,,,,,,,,,,
600,2021,210,8004,,,,,,,,,,,,
601,2021,210,8005,,,,,,,,,,,,
602,2021,210,8006,,,,,,,,,,,,
603,2021,210,8007,,,,,,,,,,,,
604,2021,210,8008,,,,,,,,,,,,
605,2021,210,8009,,,,,,,,,,,,
606,2021,210,8010,,,,,,,,,,,,
607,2021,21,788,,,,,,,,,,,,
608,2021,21,789,,,,,,,,,,,,
609,2021,21,790,,,,,,,,,,,,
610,2021,21,791,,,,,,,,,,,,
611,2021,21,792,,,,,,,,,,,,
612,2021,21,793,,,,,,,,,,,,
613,2021,21,794,,,,,,,,,,,,
614,2021,21,795,,,,,,,,,,,,
615,2021,21,796,,,,,,,,,,,,
