id,name,class_ranking,current_rpi,academics,conference_id,team_id_ncaa,sport,logo_url,state_id
1659,Northwestern-St. Paul,,,,65.0,30031.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/562_northwestern-st-paul.png,23.0
1660,Texas Lutheran,,,,46.0,1400.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/783_Texas-Lutheran.png,43.0
1661,Linfield,,,,111.0,1179.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/410_Linfield.png,37.0
1662,Mount Union,,,,53.0,452.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/510_mount-union.png,35.0
1663,Lakeland,,,,44.0,1164.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/387_Lakeland.webp,49.0
1664,John Jay,,,,56.0,321.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/361_John-Jay.webp,32.0
1665,Concordia Wisconsin,,,,44.0,1036.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/178_concordia-wi.webp,49.0
1666,Salisbury,,,,90.0,622.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/680_Salisbury.png,20.0
1667,Wis.-Superior,,,,65.0,804.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/928_wis-superior.png,49.0
1668,Ill. Wesleyan,,,,41.0,300.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/344_IWU.png,13.0
1669,Grinnell,,,,63.0,264.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/306_Grinnell.png,15.0
1670,Springfield,,,,52.0,673.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/734_Springfield.webp,21.0
1671,St. Joseph's (Brkln),,,,93.0,30072.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/741_St-Josephs-Brkln.png,32.0
1672,St. John Fisher,,,,109.0,601.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/739_SJF.png,32.0
1673,Redlands,,,,85.0,567.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/637_Redlands.png,5.0
1674,Benedictine (IL),,,,44.0,296.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/70_Benedictine-IL.png,13.0
1675,Farmingdale St.,,,,93.0,27892.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/253_Farmingdale-St.png,32.0
1676,Cortland,,,,103.0,168.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/184_Cortland.png,32.0
1677,Pitt.-Bradford,,,,20.0,1315.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/610_Pitt-bradford.png,38.0
1678,Emory,,,,74.0,217.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/243_Emory.png,10.0
1679,Wilson,,,,84.0,12973.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/916_Wilson.png,38.0
1680,Worcester St.,,,,75.0,809.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/934_Worcester-st.webp,21.0
1681,Va. Wesleyan,,,,50.0,745.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/848_Va-Wesleyan.png,46.0
1682,Saint Mary's (MN),,,,39.0,612.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/673_St-marys-mn.png,23.0
1683,Bethany Lutheran,,,,65.0,30038.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/75_Bethany-lutheran.png,23.0
1684,St. Thomas (TX),,,,46.0,2810.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/751_St-Thomas-TX.png,43.0
1685,Messiah,,,,16.0,411.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/467_Messiah.png,38.0
1686,Bowdoin,,,,26.0,69.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/88_Bowdoin.png,19.0
1687,Dominican (IL),,,,44.0,1332.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/212_Dominican-IL.png,13.0
1688,Simpson,,,,78.0,641.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/703_Simpson.png,15.0
1689,Randolph-Macon,,,,50.0,565.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/636_RMC.png,46.0
1690,DePauw,,,,22.0,177.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/209_DePauw.png,14.0
1691,St. Olaf,,,,39.0,615.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/748_St-Olaf.png,23.0
1692,Wilmington (OH),,,,53.0,1461.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/915_Wilmington-OH.png,35.0
1693,Old Westbury,,,,93.0,524.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/583_Old-Westbury.webp,32.0
1694,Macalester,,,,39.0,376.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/428_Macalester.png,23.0
1695,Alfred St.,,,,20.0,30170.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/18_Alfred-st.webp,32.0
1696,Utica,,,,109.0,733.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/844_Utica.png,32.0
1697,Minn.-Morris,,,,65.0,1226.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/482_Minn-Morris.webp,23.0
1698,Bethel (MN),,,,39.0,60.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/76_Bethel-MN.png,23.0
1699,Maryville (TN),,,,60.0,396.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/449_Maryville-TN.png,42.0
1700,CWRU,,,,74.0,122.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/194_CWRU.png,35.0
1701,Edgewood,,,,44.0,1066.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/233_edgewood.png,49.0
1702,Moravian,,,,89.0,443.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/504_Moravian.png,38.0
1703,St. Joseph's (L.I.),,,,93.0,1340.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/742_SJ-LI.png,32.0
1704,Neb. Wesleyan,,,,78.0,462.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/524_NWU.png,27.0
1705,WPI,,,,52.0,808.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/935_WPI.png,21.0
1706,Ohio Wesleyan,,,,22.0,520.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/577_Ohio-Wesleyan.png,35.0
1707,Allegheny,,,,21.0,19.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/19_Allegheny.png,38.0
1708,Coe,,,,78.0,150.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/165_Coe.png,15.0
1709,JWU (Providence),,,,15.0,22626.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/364_JWU-Prov.png,39.0
1710,Alfred,,,,109.0,18.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/959_Alfred.png,32.0
1711,Transylvania,,,,27.0,28749.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/794_Transylvania.png,17.0
1712,Luther,,,,78.0,372.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/424_Luther.png,15.0
1713,Rochester (NY),,,,54.0,581.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/650_Rochester-NY.png,32.0
1714,Belhaven,,,,60.0,30197.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/63_Belhaven.png,24.0
1715,FDU-Florham,,,,24.0,221.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/255_FDU-Florham.webp,30.0
1716,Kean,,,,115.0,329.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/368_kean.png,30.0
1717,Marietta,,,,53.0,385.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/437_Marietta.png,35.0
1718,Carleton,,,,39.0,118.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/123_Carleton.webp,23.0
1719,Whittier,,,,85.0,781.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/904_Whittier.png,5.0
1720,Mt. St. Joseph,,,,27.0,8567.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/513_MSJ.webp,35.0
1721,WashU,,,,74.0,755.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/873_WashU.png,25.0
1722,Tufts,,,,26.0,717.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/801_Tufts.png,21.0
1723,Wis.-La Crosse,,,,119.0,795.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/922_Wisc-LaCrosse.png,49.0
1724,Piedmont,,,,60.0,21830.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/609_Piedmont.png,10.0
1725,Rowan,,,,115.0,259.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/658_Rowan.png,30.0
1726,Rhode Island Col.,,,,108.0,571.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/641_Rhode-island-col.webp,39.0
1727,Hiram,,,,21.0,281.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/329_Hiram.webp,35.0
1728,Me.-Farmington,,,,91.0,379.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/458_Me-Farmington.png,19.0
1729,St. Joseph's (ME),,,,15.0,605.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/743_St-josephs-me.webp,19.0
1730,Ramapo,,,,115.0,564.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/635_Ramapo.png,30.0
1731,Saint Elizabeth,,,,83.0,9684.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/666_Saint-Elizabeth.webp,30.0
1732,Franklin,,,,27.0,2694.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/275_Franklin.png,14.0
1733,Adrian,,,,8.0,4.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/5_Adrian.png,22.0
1734,Williams,,,,26.0,789.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/913_Williams.webp,21.0
1735,SUNY Cobleskill ,,,,91.0,30083.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/164_Cobleskill.webp,32.0
1736,Lehman,,,,56.0,279.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/398_Lehman.webp,32.0
1737,Greensboro,,,,51.0,263.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/304_Greensboro.webp,33.0
1738,Capital,,,,53.0,117.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/122_Capital.png,35.0
1739,Southern Me.,,,,108.0,662.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/721_Souther-ME.png,19.0
1740,Rhodes,,,,64.0,573.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/642_Rhodes.png,42.0
1741,MSOE,,,,44.0,20220.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/511_MSOE.png,49.0
1742,Ohio Northern,,,,53.0,517.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/575_Ohio-Northern.png,35.0
1743,Webster,,,,69.0,759.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/877_Webster.png,25.0
1744,UChicago,,,,74.0,137.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/814_UChicago.png,13.0
1745,Claremont-M-S,,,,85.0,142.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/154_Claremont-M-S.png,5.0
1746,Chris. Newport,,,,90.0,139.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/150_Chris-Newport.png,46.0
1747,Penn St.-Altoona,,,,20.0,25719.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/604_PS-Altoona.png,38.0
1748,Mary Hardin-Baylor,,,,47.0,1203.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/444_UMHB.png,43.0
1749,SUNY Morrisville,,,,103.0,30067.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1749.png,32.0
1750,Rensselaer,,,,54.0,570.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/639_rensselaer.png,32.0
1751,Spalding,,,,69.0,23260.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/732_Spalding.png,17.0
1752,Saint Benedict,,,,39.0,595.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1752.png,23.0
1753,Penn St.-Behrend,,,,20.0,538.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/605_PSU-Behrend.png,38.0
1754,Rosemont,,,,84.0,15882.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/657_Rosemont.png,38.0
1755,Hamline,,,,39.0,268.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/312_Hamline.webp,23.0
1756,Mary Baldwin,,,,51.0,389.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/443_Mary-Baldwin.webp,46.0
1757,St. Catherine,,,,39.0,597.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1757.png,23.0
1758,Westminster (PA),,,,21.0,1451.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/899_Westminster.png,38.0
1759,Penn College,,,,84.0,30190.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/600_Penn-College.png,38.0
1760,Wis.-Oshkosh,,,,119.0,798.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/923_Wis-Oshkosk.png,49.0
1761,Misericordia,,,,24.0,16142.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/486_Misericordia.png,38.0
1762,William Peace,,,,51.0,17094.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/912_William-peace.webp,33.0
1763,Swarthmore,,,,106.0,686.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/771_Swarthmore.png,38.0
1764,MIT,,,,52.0,398.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/494_MIT.webp,21.0
1765,New England Col.,,,,15.0,467.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/528_NEC.webp,29.0
1766,Muhlenberg,,,,106.0,453.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/515_Muhlenberg.png,38.0
1767,Juniata,,,,89.0,325.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/363_Juniata.webp,38.0
1768,Baldwin Wallace,,,,53.0,46.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/55_Baldwin-Wallace.png,35.0
1769,McMurry,,,,46.0,8530.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/456_McMurry.webp,43.0
1770,Trinity (TX),,,,64.0,715.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/798_Trinity.png,43.0
1771,Ithaca,,,,54.0,313.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/354_Ithaca.png,32.0
1772,Austin,,,,46.0,953.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/50_Austin.png,43.0
1773,Manchester,,,,27.0,1192.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/431_Manchester.png,14.0
1774,Illinois Col.,,,,63.0,297.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/346_IC.webp,13.0
1775,Lewis & Clark,,,,111.0,22235.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/404_Lewis-Clark.png,37.0
1776,SUNY Geneseo,,,,109.0,247.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1776.png,32.0
1777,Delaware Valley,,,,24.0,179.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/206_Delaware-Valley.png,38.0
1778,Gettysburg,,,,106.0,258.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/296_Gettysburg.png,38.0
1779,Bethany (WV),,,,21.0,59.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/74_Bethany-WV.png,48.0
1780,Chapman,,,,85.0,134.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/142_Chapman.png,5.0
1781,Marian (WI),,,,44.0,1196.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/436_Marian-wi.webp,49.0
1782,Hardin-Simmons,,,,47.0,271.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/316_Hardin-Simmons.png,43.0
1783,Agnes Scott,,,,60.0,11324.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1783.png,10.0
1784,Hunter,,,,56.0,292.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1784.png,32.0
1785,Wooster,,,,22.0,807.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/933_Wooster.webp,35.0
1786,Geneva,,,,21.0,30084.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/287_Geneva.webp,38.0
1787,Husson,,,,91.0,1133.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/341_Husson.png,19.0
1788,Haverford,,,,106.0,276.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/319_Haverford.png,38.0
1789,Westfield St.,,,,75.0,777.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/897_Westfield-St.png,21.0
1790,Keystone,,,,84.0,30047.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/376_Keystone.png,38.0
1791,Carthage,,,,41.0,121.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/126_Carthage.png,49.0
1792,York (PA),,,,16.0,815.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/940_York-PA.png,38.0
1793,Saint Vincent,,,,21.0,30064.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/677_Saint-Vincent.webp,38.0
1794,Methodist,,,,51.0,412.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/468_Methodist.png,33.0
1795,Mt. St. Mary (NY),,,,93.0,1468.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/514_Mt-St-Mary-NY.png,32.0
1796,Middlebury,,,,26.0,420.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/474_Middlebury.png,45.0
1797,Lasell,,,,15.0,8486.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/392_Lasell.png,21.0
1798,N.C. Wesleyan,,,,51.0,491.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/520_NC-Wesleyan.png,33.0
1799,Concordia (TX),,,,46.0,24400.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/176_Condordi-TX.png,43.0
1800,Notre Dame (MD),,,,84.0,8600.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/1084_Notre-Dame-MD,20.0
1801,Stockton,,,,115.0,681.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/759_Stockton.webp,30.0
1802,Penn St. Harrisburg,,,,84.0,30081.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/602_PSU-Harrisburg.png,38.0
1803,Calvin,,,,8.0,114.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/118_Calvin.webp,22.0
1804,La Roche,,,,20.0,1163.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/382_LaRoche.png,38.0
1805,Drew,,,,89.0,190.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/214_Drew.png,30.0
1806,Central (IA),,,,78.0,126.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/134_Central-IA.webp,15.0
1807,Lebanon Valley,,,,24.0,351.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/395_Lebanon-valley.webp,38.0
1808,Grove City,,,,21.0,265.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/307_Grove-City.png,38.0
1809,Framingham St.,,,,75.0,238.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/272_Framingham-st.png,21.0
1810,UMass Boston,,,,108.0,401.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/821_UMASS-Boston.png,21.0
1811,Guilford,,,,50.0,1112.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/308_Guilford.png,33.0
1812,SUNY New Paltz,,,,103.0,475.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/767_suny-new-paltz.png,32.0
1813,Pacific Lutheran,,,,111.0,1297.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/597_PLU.png,47.0
1814,Baruch,,,,56.0,58.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/60_Baruch.webp,32.0
1815,Augustana (IL),,,,41.0,40.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/46_augustana-il.webp,13.0
1816,Pomona-Pitzer,,,,85.0,549.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/618_Pomona-Pitz.png,5.0
1817,Wash. & Jeff.,,,,21.0,751.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/867_WandJ.png,38.0
1818,SUNY Oneonta,,,,103.0,526.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/768_SUNY-Oneonta.webp,32.0
1819,Martin Luther,,,,65.0,8597.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/441_Martin-Luther.png,23.0
1820,Southern Va.,,,,51.0,30164.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/726_Southern-VA.png,46.0
1821,Millikin,,,,41.0,424.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/477_Millikin.png,13.0
1822,Eureka,,,,69.0,218.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/249_Eureka.png,13.0
1823,Roanoke,,,,50.0,578.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/649_Roanoke.png,46.0
1824,Alvernia,,,,16.0,938.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/22_Alvernia.png,38.0
1825,Wis.-Stevens Point,,,,119.0,802.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/926_Wis-SP.png,49.0
1826,TCNJ,,,,115.0,712.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/774_TCNJ.png,30.0
1827,Blackburn,,,,69.0,64.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/81_Blackburn.png,13.0
1828,Mount Aloysius,,,,20.0,30036.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/507_Mount-Aloysius.png,38.0
1829,Wentworth,,,,30.0,762.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/879_wentworth.png,21.0
1830,Regis (MA),,,,15.0,569.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1830.png,21.0
1831,Eastern Conn. St.,,,,108.0,200.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/226_EastConnSt.png,7.0
1832,Scranton,,,,89.0,633.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/692_Scranton.png,38.0
1833,Wis.-Eau Claire,,,,119.0,793.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/921_wis-eau-claire.png,49.0
1834,Cornell College,,,,63.0,166.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/183_Cornell-college.png,15.0
1835,Hope,,,,8.0,286.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/335_Hope.png,22.0
1836,Sul Ross St.,,,,3.0,1390.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/763_Sul-Ross-St.png,43.0
1837,Centenary (LA),,,,46.0,125.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/132_Centenary-LA.png,18.0
1838,Wis.-Whitewater,,,,119.0,805.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/929_Wisc-WW.png,49.0
1839,Catholic,,,,89.0,124.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/128_Catholic.png,51.0
1840,LeTourneau,,,,46.0,8490.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/402_LeTourneau.webp,43.0
1841,DeSales,,,,24.0,20.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/210_DeSales.webp,38.0
1842,Birmingham-So.,,,,,28593.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/80_Birmingham-So.webp,
1843,Carlow,,,,20.0,30253.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1843.png,38.0
1844,Eastern,,,,16.0,8968.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/225_Eastern.png,38.0
1845,Wartburg,,,,78.0,750.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/866_Wartburg.png,15.0
1846,Lynchburg,,,,50.0,374.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/426_lynchburg.png,46.0
1847,Beloit,,,,63.0,53.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/67_Beloit.png,49.0
1848,Ripon,,,,63.0,577.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/646_Ripon.png,49.0
1849,Stevenson,,,,16.0,21852.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/758_Stevenson.png,20.0
1850,Mount Mary,,,,90.0,30033.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/2026/1850.png,49.0
1851,UMSV,,,,93.0,451.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/161_USMV.png,32.0
1852,Centre,,,,64.0,132.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/141_Centre.png,17.0
1853,Montclair St.,,,,115.0,442.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/502_Montclair.png,30.0
1854,Texas-Dallas,,,,3.0,23121.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/787_UTD.png,43.0
1855,Immaculata,,,,83.0,303.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/348_Immaculata.png,38.0
1856,Trinity (CT),,,,26.0,713.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/797_Trinity-CT.png,7.0
1857,Concordia Chicago,,,,44.0,160.0,Softball,https://64-analytics-team-logos.s3.us-east-1.amazonaws.com/177_Concordia-Chicago.webp,13.0
