id,school_id,State,education,avg_port_add_2years,avg_port_add_2years_rank,avg_port_loss_2years,avg_port_loss_2years_rank,portal_ab,portal_ab_rank,portal_ip,portal_ip_rank,AB50_player_year_C,AB50_player_year_rank_C,AB50_player_year_1B,AB50_player_year_rank_1B,AB50_player_year_2B,AB50_player_year_rank_2B,AB50_player_year_SS,AB50_player_year_rank_SS,AB50_player_year_3B,AB50_player_year_rank_3B,AB50_player_year_LF,AB50_player_year_rank_LF,AB50_player_year_CF,AB50_player_year_rank_CF,AB50_player_year_RF,AB50_player_year_rank_RF,IP20_player_year,IP20_player_year_rank,Coach_2yr_win_percentage,3yr_wOBA,3yr_OPS,3yr_wRAA,3yr_k_bb,3yr_ISO,3yr_xFIP,3yr_WHIP,3yr_K_BB,3yr_A_OPS,3yr_BB_Per,3yr_K_percentage
81,84,48,,0.5,0.097,7,0.9713,59.33333333,0.3571,7.333333333,0.1991,0,0,0,0,0,0,1,0.3053,0,0,0,0,2,0.659,0,0,0,0,0.167,0.433666667,0.419166667,0.488966667,0.544266667,0.395033333,0.2328,0.192633333,0.2575,0.2636,0.2935,0.2639
82,85,35,,0.5,0.3541,1,0.6691,16.66666667,0.2372,0,0,0,0,3,0.7325,0,0,0,0,3.277777778,0.8013,1.513513514,0.2536,0,0,2,0.4755,0,0,0.418,0.2345,0.208166667,0.204966667,0.386,0.171166667,0.1268,0.2702,0.2025,0.295933333,0.371333333,0.167266667
83,87,21,0.8647,8.5,0.8997,3.5,0.2599,296,0.6907,91.444,0.8142,2.5,0.6438,2.818181818,0.5986,1.511111111,0.2803,2,0.4875,1,0.1852,1.282051282,0.2609,0,0,4,1,0,0,0.513,0.363766667,0.358333333,0.355,0.5719,0.385233333,0.601233333,0.5806,0.6032,0.552233333,0.667666667,0.5496
84,88,19,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0.3629,0.3559,0.363866667,0.424566667,0.503966667,0.497766667,0.7385,0.4709,0.7771,0.453766667,0.515933333
85,89,35,0.5324,4,0.4181,1.5,0.0625,197.6666667,0.4639,35,0.3041,0.632911392,0.0548,0,0,4,1,3,0.8826,4,1,0,0,3,0.8165,4,1,0,0,0.467,0.5368,0.520433333,0.527233333,0.5427,0.499633333,0.5134,0.205833333,0.542366667,0.219633333,0.6101,0.4955
86,90,13,0.7588,6,0.6689,9,0.9243,214.3333333,0.5361,13.55533333,0.1115,0.627906977,0.0457,1,0.1577,2.567164179,0.6136,0.784090909,0.0249,1.25,0.2333,1.578947368,0.332,3,0.8165,2,0.5581,0,0,0.364,0.274933333,0.2543,0.276933333,0.232933333,0.323933333,0.199233333,0.098966667,0.173766667,0.077366667,0.260866667,0.195466667
87,91,21,,1.5,0.6887,0.5,0.4044,84.66666667,0.7905,35.55566667,0.9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446,0.2611,0.262833333,0.2444,0.288066667,0.3264,0.5466,0.466333333,0.5068,0.4812,0.312033333,0.612233333
88,92,33,,3,0.93,0.5,0.4044,35,0.4229,19.111,0.7659,0,0,2.597560976,0.5032,0,0,2.62962963,0.5297,1.829268293,0.2914,2.225165563,0.5652,1,0.1509,0.983050847,0.1119,0,0,0.462,0.7436,0.749733333,0.7462,0.778733333,0.691333333,0.267,0.310566667,0.2623,0.291566667,0.504233333,0.1602
89,93,7,,0,0,0.5,0.1148,21.33333333,0.1384,0,0,0,0,4,1,1,0.2611,0,0,0,0,0,0,2.590909091,0.7051,0,0,0,0,0.423,0.2362,0.237566667,0.278266667,0.4177,0.423933333,0.2378,0.223333333,0.2136,0.248,0.3394,0.2238
90,94,46,,4,0.9844,0.5,0.4044,15,0.2174,49.55566667,0.9854,2.178082192,0.5688,2.835616438,0.6115,3.851851852,0.875,1.769230769,0.2541,2.85,0.6093,1.785714286,0.3623,0.914285714,0.0314,1.85106383,0.2867,0,0,0.505,0.827333333,0.8238,0.833466667,0.843433333,0.708533333,0.724666667,0.7579,0.730966667,0.7446,0.698233333,0.5944
91,95,21,,1.5,0.6887,2,0.8971,157.3333333,0.9526,19.222,0.7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.626533333,0.6528,0.6473,0.3839,0.674266667,0.7634,0.755466667,0.7269,0.7699,0.663633333,0.707033333
92,96,39,0.9824,0,0,0.5,0.0099,0,0,0,0,0,0,2,0.4875,3.943661972,0.9091,1,0.153,4,1,4,1,4,1,2,0.5581,0,0,0.677,0.118366667,0.116166667,0.182466667,0.305433333,0.151,0.242466667,0.192633333,0.197833333,0.305533333,0.159833333,0.280433333
93,97,39,0.8882,7,0.7625,6.5,0.6941,391.6666667,0.8179,112.889,0.9122,0,0,2.256880734,0.5269,3.857142857,0.8977,4,1,4,1,0.609756098,0.0672,4,1,3,0.8101,0,0,0.573,0.663866667,0.691033333,0.6565,0.267633333,0.797666667,0.603466667,0.706766667,0.5923,0.756933333,0.607633333,0.582633333
94,98,38,0.9529,0.5,0.0268,0.5,0.0099,15.33333333,0.0241,0,0,0,0,0,0,2.765625,0.6515,1,0.153,1.923076923,0.4074,4,1,2.961538462,0.5993,0,0,0,0,0.42,0.319166667,0.308266667,0.3245,0.5449,0.360566667,0.1533,0.168766667,0.141033333,0.321833333,0.074133333,0.3552
95,99,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,0.4615,0.462366667,0.5255,0.2038,0.5303,0.659633333,0.537833333,0.6322,0.615166667,0.4672,0.813866667
96,100,14,0.8647,8,0.8528,7.5,0.8092,266.3333333,0.6357,94.88833333,0.8311,0,0,1,0.1577,1.539823009,0.2917,2,0.4875,0.954954955,0.1037,0,0,2.762376238,0.5805,3,0.8101,0.306398582,0.1871,0.286,0.5434,0.560766667,0.5325,0.113433333,0.654166667,0.106733333,0.0349,0.0836,0.017666667,0.195633333,0.0466
97,101,44,0.3765,3.5,0.3579,3,0.2105,165.6666667,0.3471,38.66666667,0.3581,0,0,2,0.4875,4,1,3,0.8826,3.685393258,0.8556,0,0,3,0.8165,2.966292135,0.686,0.232716971,0.0647,0.485,0.5717,0.587966667,0.567233333,0.076466667,0.774866667,0.389033333,0.376166667,0.3519,0.293433333,0.3219,0.4257
98,103,38,,1,0.5292,7.5,1,62.33333333,0.6759,1.111,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.568,0.5636,0.559933333,0.682633333,0.3894,0.3292,0.2717,0.3072,0.375833333,0.247633333,0.3812
99,104,5,,1,0.5292,0.5,0.4044,52.33333333,0.6047,27.77766667,0.8634,0,0,3.717647059,0.8471,2.789473684,0.6667,2.740740741,0.5514,2.582278481,0.5166,0,0,1.245283019,0.1572,2.208791209,0.4895,0,0,0.66,0.678733333,0.654233333,0.706933333,0.767333333,0.504233333,0.850266667,0.881733333,0.8787,0.834666667,0.856266667,0.7926
100,105,5,0.7941,2.5,0.1873,4,0.3553,104.3333333,0.189,27,0.2331,2.693181818,0.7306,3,0.8065,1.373015873,0.2424,2,0.4875,3,0.8148,1.926829268,0.4545,3,0.8165,1.285714286,0.2791,0,0,0.562,0.500166667,0.527366667,0.4948,0.361866667,0.3782,0.673833333,0.862066667,0.833533333,0.846866667,0.8969,0.648733333
101,106,5,,5,0.8608,3,0.7541,100.6666667,0.5268,55.444,0.8462,0,0,2.40625,0.6651,0.861702128,0.1281,1.72972973,0.3938,1.285714286,0.3173,3,0.8732,0,0,1,0.2461,0.333826626,0.3718,0.589,0.3949,0.401433333,0.382766667,0.3572,0.4302,0.742633333,0.7517,0.859433333,0.703233333,0.9396,0.556333333
102,107,5,,8,0.9789,3,0.7541,347,0.942,79.555,0.9548,1.719626168,0.5556,0.84,0.0837,1.954022989,0.5714,1.271186441,0.3142,2.833333333,0.7163,0.636363636,0.0634,0.906976744,0.0968,3,0.8534,0.520068379,0.6538,0.437,0.414966667,0.436,0.400766667,0.206566667,0.680266667,0.516066667,0.519433333,0.537,0.532766667,0.690866667,0.379233333
103,108,5,,5.5,0.9072,1,0.2705,260,0.8839,38.33333333,0.7059,0,0,1.698924731,0.4233,0,0,2,0.6106,3.272727273,0.8558,1.398230088,0.3951,1.627906977,0.4101,1,0.2461,0.348517174,0.3846,0.426,0.2879,0.293133333,0.2562,0.423466667,0.266333333,0.594433333,0.5667,0.624466667,0.437833333,0.722866667,0.424966667
104,109,5,0.1176,3,0.2742,4,0.3553,95.33333333,0.1684,37.33333333,0.3311,2.79245283,0.7717,2,0.4875,4,1,2.1796875,0.5089,0,0,1.431192661,0.2885,0.585858586,0.0075,1.975308642,0.4302,0,0,0.442,0.284966667,0.291466667,0.268833333,0.1339,0.320833333,0.790233333,0.6381,0.791133333,0.6436,0.847733333,0.6804
105,110,5,,5,0.8608,1.5,0.4303,145.3333333,0.6607,54.66666667,0.8326,1.438596491,0.4012,0.875,0.0977,1.912087912,0.5369,2.108910891,0.6195,1.81981982,0.4471,1.318181818,0.3707,0,0,1,0.2461,0.41531467,0.4872,0.612,0.806766667,0.8054,0.825033333,0.771566667,0.792233333,0.731266667,0.827033333,0.793733333,0.837533333,0.666433333,0.8292
106,111,5,,9,0.9958,3.5,0.8156,401,0.9688,49.111,0.8054,2.23880597,0.7531,2.333333333,0.6326,0,0,2.333333333,0.6416,3.649122807,0.8942,3.804878049,0.9171,0.666666667,0.0369,1,0.2461,0.778951468,0.8846,0.539,0.707933333,0.689466667,0.698933333,0.599866667,0.734433333,0.497966667,0.475033333,0.570066667,0.4516,0.668366667,0.440333333
107,112,5,,3,0.6624,1.5,0.4303,202,0.8214,75,0.9457,3.366666667,0.963,1,0.2698,2.466292135,0.734,4,1,2,0.5913,2.966666667,0.8244,3.677419355,0.9032,4,1,0,0,0.489,0.4616,0.470766667,0.464266667,0.2556,0.490233333,0.2708,0.4582,0.323133333,0.4071,0.381266667,0.3557
108,113,30,,1,0.2405,1,0.2705,39.66666667,0.2411,1.666666667,0.0679,0,0,0,0,2.037037037,0.6749,1.896551724,0.4425,0,0,0,0,0,0,0,0,0,0,0.404,0.207066667,0.205766667,0.286266667,0.439266667,0.273066667,0.1963,0.107733333,0.099866667,0.120966667,0.275666667,0.0789
109,114,5,0.8971,7,0.7625,9,0.9243,287,0.6632,64.44433333,0.6182,1.424242424,0.2831,3,0.8065,2.863636364,0.678,1,0.153,3.657142857,0.8519,2.240963855,0.5929,1,0.1798,1.405594406,0.3023,0,0,0.508,0.595266667,0.642,0.5955,0.159833333,0.792066667,0.743633333,0.791233333,0.739866667,0.789033333,0.676266667,0.7476
110,115,38,,2,0.5021,2,0.5574,111.6666667,0.558,2.666666667,0.1041,0,0,0,0,1.815384615,0.4532,3,0.823,2.171052632,0.6202,2.732142857,0.7805,0,0,3.777777778,0.9005,0,0,0.571,0.570366667,0.5757,0.546633333,0.298233333,0.438333333,0.6951,0.8571,0.740666667,0.790233333,0.8644,0.4417
111,116,5,0.3265,3.5,0.3579,5.5,0.5757,102,0.1821,37.44466667,0.3378,1.738255034,0.3836,1.237288136,0.1792,1.616,0.3106,2,0.4875,2,0.5556,0.503703704,0.0395,3,0.8165,0.936,0.1085,0,0,0.649,0.780433333,0.777133333,0.788833333,0.4558,0.763666667,0.799233333,0.766233333,0.7445,0.796766667,0.713266667,0.7423
112,117,5,,0,0,0,0,0,0,0,0,1.673684211,0.3761,2,0.4331,0,0,2,0.4757,4,1,0,0,2,0.4465,0,0,0,0,0.167,0.020733333,0.0216,0.0103,0.057866667,0.076933333,0.1612,0.2227,0.193433333,0.1812,0.410366667,0.143433333
113,118,22,,0,0,1,0.6691,0,0,0,0,0,0,0,0,3.093333333,0.7778,0,0,0,0,0,0,0,0,0,0,0,0,,0.3332,0.341933333,0.3068,0.335966667,0.49,0.4583,0.572966667,0.4858,0.607033333,0.374233333,0.577966667
114,119,36,,1,0.2405,3.5,0.8156,89,0.4732,0,0,0,0,0.603960396,0.0233,0,0,2,0.6106,0.909090909,0.1298,1.580952381,0.4537,2,0.659,2,0.6283,0,0,0.412,0.3975,0.3817,0.375,0.198566667,0.566466667,0.142033333,0.202933333,0.1801,0.208233333,0.3003,0.161166667
115,120,33,0.4765,6.5,0.7023,8,0.852,228.6666667,0.5876,77.99966667,0.7162,2.857142857,0.8037,1.926829268,0.3297,0,0,1.411347518,0.1957,3.917525773,0.8741,1.936708861,0.4585,3,0.8165,0,0,0.379367147,0.3094,0.433,0.7933,0.8009,0.785433333,0.488833333,0.906433333,0.6251,0.5949,0.614033333,0.7078,0.4304,0.756533333
116,121,32,0.8118,0.5,0.0268,3.5,0.2599,0,0,0,0,2.037037037,0.4932,0,0,0,0,2.045454545,0.4947,0,0,0,0,2,0.4906,0,0,0,0,0.466,0.217333333,0.2097,0.2479,0.326266667,0.391566667,0.3654,0.257766667,0.251,0.277066667,0.2011,0.379166667
117,122,35,,0.5,0.3541,0.5,0.4044,7.666666667,0.1383,0,0,3.944444444,1,1.913043478,0.3121,4,1,4,1,4,1,2,0.5072,3,0.7673,0,0,0,0,0.274,0.464066667,0.4711,0.465033333,0.3537,0.5298,0.369066667,0.360966667,0.3137,0.371266667,0.403633333,0.3211
118,123,23,,0,0,0.5,0.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.1522,0.1566,0.190333333,0.128233333,0.364966667,0.161933333,0.2623,0.1973,0.221166667,0.259366667,0.224833333
119,124,49,,0,0,0,0,0,0,0,0,0,0,2,0.4331,0,0,2.185185185,0.4919,3.85,0.8675,4,1,4,1,3.389830508,0.8112,0,0,0.423,0.507266667,0.498566667,0.505633333,0.556,0.592233333,0.527133333,0.495533333,0.5642,0.3894,0.692566667,0.414166667
120,125,42,,2,0.5021,1.5,0.4303,10,0.0714,19.22233333,0.4434,0,0,3,0.8326,2.722689076,0.7685,0.622641509,0.0354,3.428571429,0.875,0.747058824,0.1024,2,0.659,1,0.2461,0,0,0.551,0.516566667,0.5021,0.525833333,0.578033333,0.419,0.716333333,0.724666667,0.701466667,0.633966667,0.715966667,0.592566667
121,126,49,,0.5,0.3541,0,0,45.66666667,0.5494,0.444333333,0.0634,0,0,0,0,0,0,0,0,0,0,1.925925926,0.4275,2,0.4465,4,1,0,0,,0.488866667,0.527433333,0.4758,0.147066667,0.851633333,0.786933333,0.6375,0.761566667,0.7172,0.3776,0.9396
122,127,33,,4.5,0.8143,0.5,0.1148,431.6666667,0.9866,81.111,0.9593,1.597122302,0.5062,0.959016393,0.1488,4,1,1,0.3053,1,0.2885,2,0.6634,2.633333333,0.7143,4,1,0.886368832,0.9103,0.67,0.767466667,0.7636,0.7976,0.836066667,0.628666667,0.757333333,0.909333333,0.785666667,0.8766,0.685633333,0.7772
123,128,51,,2,0.8093,2,0.8971,131.6666667,0.917,31.55566667,0.9073,0,0,0,0,0,0,4,1,3,0.7881,0,0,0,0,3,0.7622,0,0,0.545,0.6793,0.6802,0.681066667,0.640866667,0.804833333,0.784433333,0.7738,0.785633333,0.729166667,0.6809,0.794166667
124,130,32,,0,0,0.5,0.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504,0.493066667,0.4887,0.4676,0.426466667,0.425266667,0.158166667,0.0938,0.1622,0.0366,0.347133333,0.156033333
125,131,35,,1,0.2405,1,0.2705,86.66666667,0.4598,3,0.1131,2.602409639,0.8457,1.548387097,0.3814,2.148148148,0.6995,3,0.823,0.777777778,0.0673,0.485981308,0.0146,2,0.659,0,0,0,0,0.321,0.1273,0.1207,0.111433333,0.230866667,0.1526,0.167233333,0.402733333,0.1759,0.540766667,0.155733333,0.297733333
126,132,18,,1,0.5292,2,0.8971,8.333333333,0.1542,0.444333333,0.0634,0,0,1,0.1592,3.95,0.8889,1,0.2054,1,0.2318,0,0,2,0.4465,2,0.4755,0,0,0.57,0.3067,0.303166667,0.261966667,0.855466667,0.212566667,0.5389,0.573566667,0.4838,0.576333333,0.5213,0.464633333
127,133,30,,0,0,0,0,8.333333333,0.1542,0,0,1.666666667,0.367,0,0,0,0,3,0.7676,3.611111111,0.8278,0,0,3,0.7673,0,0,0,0,0.431,0.3318,0.2968,0.3144,0.778133333,0.233166667,0.307433333,0.538066667,0.361,0.404366667,0.6781,0.158866667
128,134,15,,0,0,0,0,0,0,0,0,2.956521739,0.8165,0,0,1.956521739,0.4375,0,0,4,1,1,0.1739,4,1,3.04,0.7692,0,0,0.43,0.253166667,0.2733,0.2394,0.071,0.690066667,0.6949,0.626966667,0.759733333,0.496833333,0.8496,0.4902
129,135,4,0.4471,2,0.1271,4.5,0.4309,3,0.0137,10.55533333,0.0878,0,0,0,0,1,0.197,1.526315789,0.2135,1,0.1852,3,0.8577,0.950980392,0.0562,1,0.2481,0,0,0.594,0.3271,0.324866667,0.3009,0.4384,0.291,0.463166667,0.410733333,0.4474,0.4294,0.480466667,0.442166667
130,136,7,0.1382,5.5,0.6087,4.5,0.4309,162.6666667,0.3333,76.44433333,0.6993,2.739726027,0.7489,0,0,0,0,0,0,1.648351648,0.3296,3.859649123,0.9328,0,0,3.796610169,0.8721,0,0,0.554,0.582833333,0.581733333,0.588166667,0.846933333,0.4488,0.289533333,0.3405,0.253333333,0.3938,0.360366667,0.1706
131,137,22,0.5324,6,0.6689,4.5,0.4309,182.3333333,0.3918,31.222,0.2635,0.647058824,0.0639,2,0.4875,2.923076923,0.7045,1.48,0.2028,2.291666667,0.6,3.696202532,0.913,2,0.4906,2,0.5581,0,0,0.523,0.385533333,0.3975,0.372666667,0.188166667,0.4639,0.2987,0.192466667,0.275833333,0.145866667,0.351433333,0.306066667
132,138,25,,5,0.8608,3,0.7541,273,0.9063,27.222,0.5792,0,0,3.169811321,0.8558,2,0.665,3,0.823,0.558823529,0.0096,2,0.6634,0.952702703,0.1198,2.790697674,0.733,0,0,0.756,0.957866667,0.9526,0.972333333,0.914833333,0.850733333,0.8533,0.909533333,0.8475,0.8127,0.6238,0.927633333
133,139,36,,5.5,0.9072,5,0.9385,205.6666667,0.8348,35.667,0.6968,0.957142857,0.1914,1.539823009,0.3721,2,0.665,2,0.6106,0.782608696,0.0721,1.396825397,0.3902,0.894736842,0.0922,0,0,0.179746814,0.0385,0.588,0.567366667,0.575166667,0.567333333,0.288333333,0.7863,0.843333333,0.694,0.774766667,0.620366667,0.665233333,0.817833333
134,140,47,,3.5,0.7173,1.5,0.4303,94,0.4866,43.222,0.7511,1.23364486,0.2901,0.63,0.0326,2,0.665,1,0.3053,0.746835443,0.0577,0.690265487,0.0878,3,0.8664,1.948717949,0.4869,0.491894463,0.6282,0.461,0.3185,0.332966667,0.305233333,0.186533333,0.2702,0.438066667,0.505566667,0.637633333,0.498833333,0.942333333,0.1742
135,141,17,,0.5,0.3541,0,0,33.33333333,0.3992,0,0,3.939393939,0.9908,3.846153846,0.879,3.820895522,0.8542,1.407407407,0.2216,4,1,1.102040816,0.1957,3,0.7673,0,0,0,0,0.587,0.7775,0.780133333,0.792533333,0.6982,0.781366667,0.9304,0.9008,0.894166667,0.892333333,0.690366667,0.951266667
136,142,5,,1.5,0.6887,1.5,0.8088,85.66666667,0.8063,5.777666667,0.3951,0,0,0,0,4,1,3,0.7676,0.794871795,0.0728,2.611764706,0.6377,1,0.1509,0,0,0,0,0.582,0.3241,0.3451,0.316166667,0.1263,0.641466667,0.799733333,0.692833333,0.720533333,0.703533333,0.439266667,0.880666667
137,143,48,,2,0.5021,5.5,0.9426,78.66666667,0.433,2.111,0.0769,0,0,0,0,1.816091954,0.4581,0.968253968,0.0973,1.365853659,0.3365,1.855421687,0.5268,0,0,0,0,0,0,0.602,0.431866667,0.434533333,0.429233333,0.5023,0.547933333,0.2281,0.624166667,0.290733333,0.713666667,0.338666667,0.350766667
138,144,40,0.0971,3.5,0.3579,10.5,0.9704,73.66666667,0.1375,38.66666667,0.3581,1.636363636,0.3562,3.215686275,0.828,0.608247423,0.0265,2,0.4875,2,0.5556,2.788235294,0.7312,3,0.8165,0.598360656,0.0426,0,0,0.5,0.6532,0.6304,0.6414,0.6699,0.3752,0.4066,0.506433333,0.4485,0.445633333,0.562133333,0.387833333
139,145,33,0.3265,8.5,0.8997,6,0.6546,504.3333333,0.9175,95.44433333,0.8378,2.827586207,0.7854,2,0.4875,1.8,0.3485,3,0.8826,2,0.5556,2.803738318,0.7352,4,1,4,1,0.482766404,0.4892,0.576,0.547633333,0.5509,0.5377,0.434533333,0.616233333,0.887233333,0.690533333,0.816233333,0.6786,0.548366667,0.931333333
140,146,38,,3.5,0.9611,0.5,0.4044,132,0.9249,48.222,0.9805,1.827160494,0.4312,0,0,0,0,3.363636364,0.7838,0,0,3.105263158,0.8043,4,1,0.729411765,0.035,0,0,0.466,0.390166667,0.386666667,0.377933333,0.576033333,0.360333333,0.514333333,0.528033333,0.460266667,0.636133333,0.266366667,0.650266667
141,147,38,,3,0.6624,3,0.7541,250,0.875,27.44433333,0.5837,0,0,1.805825243,0.4605,1.935483871,0.5567,3.928571429,0.8938,0,0,2.745762712,0.7854,3,0.8664,0,0,0,0,0.468,0.4201,0.421433333,0.436,0.647733333,0.378433333,0.5087,0.448333333,0.501733333,0.313233333,0.537666667,0.473166667
142,148,5,,4.5,0.8143,2.5,0.6844,198.3333333,0.7991,40.77766667,0.733,0,0,1.484375,0.3395,0.468468468,0.0049,2.02173913,0.615,3,0.8413,0,0,2.275362319,0.6866,2.086956522,0.6387,0,0,0.618,0.290666667,0.285333333,0.259,0.600866667,0.1463,0.648566667,0.7892,0.7797,0.724,0.9646,0.283333333
143,149,33,,1,0.2405,2.5,0.6844,15.33333333,0.0982,0.333333333,0.0136,0.425373134,0.0062,0.554347826,0.0093,0,0,1.492957746,0.3584,0.670212766,0.0481,1.774193548,0.4976,0,0,0,0,0,0,0.231,0.0629,0.053666667,0.065533333,0.0632,0.086366667,0.044533333,0.070866667,0.060033333,0.051133333,0.167033333,0.066733333
144,150,46,,1,0.5292,1,0.6691,94,0.834,19,0.7561,2.85,0.7523,2.630136986,0.5223,2.524271845,0.6042,2.684210526,0.5459,0.825581395,0.0861,0,0,4,1,3,0.7622,0,0,0.671,0.715166667,0.717766667,0.743133333,0.702833333,0.697066667,0.708566667,0.668333333,0.649666667,0.7382,0.3642,0.8335
145,151,42,,4,0.7595,2.5,0.6844,102,0.5313,24.66633333,0.543,0,0,2.481132075,0.6791,2.874172185,0.8079,0,0,1,0.2885,2.449612403,0.7268,3,0.8664,1.569230769,0.3822,0.192659667,0.0513,0.539,0.3888,0.3822,0.3732,0.262433333,0.460066667,0.056833333,0.139733333,0.098866667,0.1807,0.123666667,0.158366667
146,152,35,0.8118,10,0.9565,3.5,0.2599,528,0.9347,167.3326667,0.9865,2.851239669,0.7991,2,0.4875,1.545454545,0.2955,3,0.8826,2.761904762,0.6667,0,0,2,0.4906,2,0.5581,0.817274156,0.8273,0.648,0.733433333,0.735633333,0.746466667,0.5044,0.710666667,0.768666667,0.7176,0.7511,0.658966667,0.739433333,0.7226
147,153,40,,0,0,0.5,0.1148,0,0,0,0,0,0,0.806818182,0.0744,0.518518519,0.0246,0,0,0,0,0,0,1.294117647,0.341,2,0.6283,0,0,0.09,0.0168,0.0168,0.0168,0.0066,0.137066667,0.0053,0.0053,0.010233333,0.025133333,0.0119,0.016866667
148,154,5,,1,0.5292,1.5,0.8088,176.6666667,0.9723,0,0,1.482352941,0.3028,2.894117647,0.6306,1.95,0.4236,3,0.7676,2.790697674,0.5695,2.47761194,0.6232,0,0,2.926829268,0.6014,0,0,0.532,0.988466667,0.9876,0.9912,0.629633333,0.9946,0.748566667,0.871066667,0.899633333,0.769966667,0.902566667,0.788533333
149,155,38,,4,0.7595,2.5,0.6844,120.6666667,0.6027,55.55533333,0.8507,0,0,2.837209302,0.7256,1,0.2611,3,0.823,0,0,0,0,2,0.659,0,0,1.102198572,0.9744,0.656,0.3139,0.296733333,0.299266667,0.447466667,0.322133333,0.4779,0.4846,0.467033333,0.581333333,0.5084,0.484933333
150,156,21,,0.5,0.3541,1,0.6691,27.66666667,0.3399,0,0,0,0,0,0,0,0,4,1,4,1,1.93442623,0.4348,2.903225806,0.5346,1.909090909,0.3147,0,0,0.502,0.795433333,0.797133333,0.7814,0.621133333,0.849166667,0.436866667,0.4308,0.395533333,0.375333333,0.375266667,0.4291
151,157,10,,1,0.2405,1.5,0.4303,200,0.8036,22.333,0.5068,0.426470588,0.0123,0,0,1.945945946,0.5665,0.626168224,0.0398,0,0,2.886792453,0.8098,4,1,0.720930233,0.0366,0,0,,0.249366667,0.219066667,0.251933333,0.7098,0.113866667,0.067133333,0.093633333,0.053733333,0.1581,0.043366667,0.1821
152,159,32,,0.5,0.3541,0,0,16.33333333,0.2292,2.444333333,0.2146,3.666666667,0.9358,0,0,0,0,2.946428571,0.6,0,0,0,0,0,0,0,0,0,0,0.511,0.244633333,0.257766667,0.2531,0.238333333,0.3516,0.597066667,0.595466667,0.648033333,0.6573,0.5779,0.650066667
153,160,40,0.7941,6.5,0.7023,6.5,0.6941,623.6666667,0.9691,53.333,0.527,2.897727273,0.8128,4,1,3,0.8447,2,0.4875,0,0,3.576470588,0.9051,2.279069767,0.5243,4,1,0.300619792,0.1799,0.595,0.796333333,0.7898,0.798533333,0.6977,0.757333333,0.918733333,0.930533333,0.921566667,0.859933333,0.866366667,0.9085
154,161,32,,0,0,1,0.6691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.7684,0.759666667,0.730966667,0.5848,0.717566667,0.377,0.325366667,0.517533333,0.299,0.4141,0.644166667
155,162,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0.486033333,0.484266667,0.485566667,0.2281,0.5063,0.8456,0.901033333,0.8589,0.883133333,0.939066667,0.639466667
156,163,40,0.2118,7,0.7625,7,0.7566,191.3333333,0.4364,63.44466667,0.6115,0,0,2.890243902,0.6237,4,1,2.586206897,0.5658,3,0.8148,1.446428571,0.2964,4,1,2,0.5581,0.427169974,0.3957,0.778,0.768266667,0.743233333,0.7813,0.486866667,0.6367,0.811033333,0.846,0.825166667,0.700533333,0.8765,0.7393
157,164,32,,0,0,0.5,0.4044,27.33333333,0.3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.353366667,0.353333333,0.356666667,0.4189,0.515666667,0.120166667,0.212933333,0.156433333,0.234266667,0.2166,0.1758
158,165,15,,0.5,0.3541,0,0,32,0.3913,0,0,3.631578947,0.9266,0,0,0.514851485,0.0069,2.815384615,0.5676,0,0,0.696629213,0.0217,1,0.1509,3,0.7622,0,0,0.557,0.605966667,0.614733333,0.619966667,0.201133333,0.5743,0.8342,0.8099,0.8253,0.7454,0.779833333,0.783733333
159,166,40,,1,0.2405,1.5,0.4303,56,0.3393,0,0,0.5625,0.037,1.932432432,0.507,2,0.665,2,0.6106,2.178571429,0.6298,0.891304348,0.1756,0.694736842,0.0461,3,0.8534,0,0,0.458,0.215166667,0.1849,0.162233333,0.649,0.027266667,0.569266667,0.6197,0.507333333,0.5366,0.808733333,0.198266667
160,167,40,0.5588,4.5,0.4682,4,0.3553,64.33333333,0.1065,21.444,0.1689,3,0.8904,3,0.8065,1.6,0.303,2.426966292,0.5374,2,0.5556,0.524137931,0.0474,4,1,1,0.2481,0,0,0.644,0.5347,0.527066667,0.520466667,0.632866667,0.484366667,0.665566667,0.7949,0.745566667,0.7862,0.961,0.283666667
